"","psi.pred[1, 1].mean","psi.pred[1, 2].mean","psi.pred[1, 3].mean","psi.pred[1, 4].mean","psi.pred[1, 5].mean","psi.pred[1, 6].mean","psi.pred[1, 7].mean","psi.pred[1, 8].mean","psi.pred[1, 9].mean","psi.pred[1, 10].mean","psi.pred[1, 11].mean","psi.pred[1, 12].mean","psi.pred[2, 1].mean","psi.pred[2, 2].mean","psi.pred[2, 3].mean","psi.pred[2, 4].mean","psi.pred[2, 5].mean","psi.pred[2, 6].mean","psi.pred[2, 7].mean","psi.pred[2, 8].mean","psi.pred[2, 9].mean","psi.pred[2, 10].mean","psi.pred[2, 11].mean","psi.pred[2, 12].mean","psi.pred[1, 1].sd","psi.pred[1, 2].sd","psi.pred[1, 3].sd","psi.pred[1, 4].sd","psi.pred[1, 5].sd","psi.pred[1, 6].sd","psi.pred[1, 7].sd","psi.pred[1, 8].sd","psi.pred[1, 9].sd","psi.pred[1, 10].sd","psi.pred[1, 11].sd","psi.pred[1, 12].sd","psi.pred[2, 1].sd","psi.pred[2, 2].sd","psi.pred[2, 3].sd","psi.pred[2, 4].sd","psi.pred[2, 5].sd","psi.pred[2, 6].sd","psi.pred[2, 7].sd","psi.pred[2, 8].sd","psi.pred[2, 9].sd","psi.pred[2, 10].sd","psi.pred[2, 11].sd","psi.pred[2, 12].sd","psi.pred[1, 1].LCI","psi.pred[1, 2].LCI","psi.pred[1, 3].LCI","psi.pred[1, 4].LCI","psi.pred[1, 5].LCI","psi.pred[1, 6].LCI","psi.pred[1, 7].LCI","psi.pred[1, 8].LCI","psi.pred[1, 9].LCI","psi.pred[1, 10].LCI","psi.pred[1, 11].LCI","psi.pred[1, 12].LCI","psi.pred[2, 1].LCI","psi.pred[2, 2].LCI","psi.pred[2, 3].LCI","psi.pred[2, 4].LCI","psi.pred[2, 5].LCI","psi.pred[2, 6].LCI","psi.pred[2, 7].LCI","psi.pred[2, 8].LCI","psi.pred[2, 9].LCI","psi.pred[2, 10].LCI","psi.pred[2, 11].LCI","psi.pred[2, 12].LCI","psi.pred[1, 1].UCI","psi.pred[1, 2].UCI","psi.pred[1, 3].UCI","psi.pred[1, 4].UCI","psi.pred[1, 5].UCI","psi.pred[1, 6].UCI","psi.pred[1, 7].UCI","psi.pred[1, 8].UCI","psi.pred[1, 9].UCI","psi.pred[1, 10].UCI","psi.pred[1, 11].UCI","psi.pred[1, 12].UCI","psi.pred[2, 1].UCI","psi.pred[2, 2].UCI","psi.pred[2, 3].UCI","psi.pred[2, 4].UCI","psi.pred[2, 5].UCI","psi.pred[2, 6].UCI","psi.pred[2, 7].UCI","psi.pred[2, 8].UCI","psi.pred[2, 9].UCI","psi.pred[2, 10].UCI","psi.pred[2, 11].UCI","psi.pred[2, 12].UCI","int.p.mean","int.psi.mean","beta.site.type[2].mean","beta.year.mean","beta.year2.mean","int.p.sd","int.psi.sd","beta.site.type[2].sd","beta.year.sd","beta.year2.sd","int.p.LCI","int.psi.LCI","beta.site.type[2].LCI","beta.year.LCI","beta.year2.LCI","int.p.UCI","int.psi.UCI","beta.site.type[2].UCI","beta.year.UCI","beta.year2.UCI","WAIC","R.hat"
"11",0.959873799028043,0.957561970359363,0.948869641287869,0.932524864603905,0.909281883954194,0.884015823690328,0.864359002162553,0.856041354579812,0.859738353371991,0.871361670953356,0.884809502932857,0.895064927339307,0.964721734239279,0.959017398024704,0.945200166801328,0.921293602910805,0.888574748914995,0.854223700160602,0.828092839124341,0.816742608353986,0.820956971069398,0.836383985369061,0.856004589591058,0.873398880650155,0.0788958296884982,0.0618877675334293,0.052246452133238,0.0479396859058351,0.0492112280423765,0.0565638871489879,0.0655895068501157,0.0719191517353435,0.0762223125886447,0.0819521295028484,0.0923456445037423,0.110077941372443,0.0617923062562285,0.0515532845964777,0.0497606507673759,0.0562838368633413,0.072143712796621,0.093093147646068,0.110688673042844,0.120165899012901,0.122694664992753,0.122616355734925,0.124542896916395,0.132482686926278,0.709827967361095,0.770462564679815,0.803234296922506,0.809308826751847,0.789223670470194,0.750158714340189,0.709905563191052,0.688445428806687,0.682974915122974,0.680039140232097,0.659845740536276,0.601070808826211,0.776955729894308,0.811594751790822,0.812769601336371,0.778929159848904,0.715120282647062,0.636852154339928,0.575370382843772,0.545270619579111,0.541299005168829,0.552617073989266,0.549935375493758,0.525490476993993,0.999916267574285,0.999375530516929,0.996818419112075,0.989500419349983,0.977558100280485,0.96647814241852,0.962093888234107,0.96455093554054,0.974701977270596,0.987597760116842,0.995977224747049,0.999095408195571,0.999890507379716,0.999247684506604,0.996734611707015,0.990934141265655,0.985587354377811,0.983573867882224,0.983636093231116,0.98550592829554,0.988696418565866,0.993098712662832,0.997215811794948,0.999298996503762,-2.25124980905376,2.04734746728088,-0.139699598083967,-0.647065002011602,0.797736474268897,0.321528409846432,0.582730584661609,0.816204138503375,0.731666503333534,0.745292853618753,-2.85498291918743,0.988370796108658,-1.60281475192646,-2.04176261230728,-0.544391175653173,-1.58037545446323,3.27044641374366,1.65362059640245,0.841201516890414,2.39585584959447,1301.41953556705,1.01339264934612
"12",0.409829625066351,0.458751130612116,0.489115434957789,0.492110671901837,0.465324681485326,0.409859405435502,0.330357838509274,0.239055806845905,0.155408741160263,0.0943007696088508,0.0572000507700081,0.0373385947804949,0.246903342297791,0.271241367306942,0.286574142494606,0.285569882146227,0.264974088256359,0.226175702602775,0.175080988649374,0.121724382252718,0.0767486719367028,0.0456764131637797,0.0274690373032425,0.0180737997888213,0.240199941527127,0.197704748077086,0.162739434406934,0.143098404879248,0.135065204950847,0.129616821709511,0.120376743707059,0.106958064868843,0.092774369219696,0.081147367503562,0.0744418404656238,0.0734161044306592,0.219667958736959,0.19528640830713,0.177306662609255,0.167173648611601,0.159766804530659,0.148492780277062,0.129999699148638,0.105969898005795,0.0817854564277655,0.062984605092475,0.0530551157657819,0.051542238830659,0.0687094728167042,0.147019537031177,0.219256913063842,0.245978965567894,0.230536523008485,0.190390293024531,0.138977296825182,0.0831243866714888,0.0352372804413383,0.0101869713351686,0.00202459407826421,0.000287873336027713,0.0224875434815808,0.047296907262224,0.0684584355706342,0.0736071827521623,0.0652285905269386,0.0498897162493229,0.0339782933159319,0.0194604264792823,0.00876291709744306,0.00270906689879174,0.000591209112885347,8.96563328773579e-05,0.943987993051396,0.90458053783128,0.855208782010549,0.801314194669643,0.751644007203927,0.691919910097941,0.606677084120331,0.498082520292038,0.390277916344303,0.306518334552111,0.259104146648672,0.230897465287233,0.877361384199797,0.822468386210377,0.775809396548999,0.740477452878034,0.702596141499431,0.643779016608047,0.54978209246046,0.430401517785837,0.306360564183497,0.209529569636745,0.150045752122785,0.116282444230937,-2.78435773168221,-0.556813558778607,-1.01252611331677,-1.32389274238761,-0.802961260397206,0.643325470293989,0.568239130155171,0.730049447649786,0.573009911008483,0.589325111326442,-3.87428364741422,-1.61598703107244,-2.39715250797139,-2.54247080546554,-1.9434794965663,-1.19240066535092,0.629638980617294,0.518478880664106,-0.298319074996845,0.375631861611381,172.118849287431,1.00777381162494
"13",0.926531907437235,0.915352684811753,0.896579757766019,0.869830313826155,0.836037865760871,0.797794624211817,0.758501348439105,0.720945667300161,0.68653659558158,0.65545045374854,0.627432632331003,0.602818383010119,0.883460475196454,0.863237170428742,0.831943292915517,0.789770075369954,0.739656631732209,0.686716962938475,0.63582462778996,0.58994760534221,0.550414930485082,0.51789692951163,0.493070517068429,0.47660459306709,0.0780710133183926,0.0688317999186459,0.0653977535460082,0.0666422815943224,0.0717070501834458,0.0788163152547151,0.085002244169373,0.0886338710436755,0.0929080913554238,0.106809448030719,0.137709611275425,0.18253148695138,0.1127207223757,0.10252002296563,0.0984191573991552,0.100178667471416,0.10744588749314,0.117327369146455,0.125275549127143,0.129258324103605,0.132186789554272,0.141749428892417,0.165279403020375,0.202147310401116,0.71350164434448,0.741014783093541,0.741116479180578,0.715912106072222,0.674843957170326,0.621594880549736,0.57481789660987,0.533973404188189,0.494458704956209,0.441338267800189,0.357711403051732,0.251008044513578,0.58466868831591,0.610368283305336,0.605030427292864,0.567300986877113,0.510841238312732,0.443855363348875,0.385673116540007,0.340785788389777,0.304144078913142,0.264688312089214,0.206859863611673,0.140490870967914,0.998675424135767,0.995357661557017,0.986981160111889,0.9713069197572,0.949814493490726,0.927802109352251,0.902738258244597,0.876079825443145,0.855632835705194,0.858563519510836,0.892481915087195,0.935911047747926,0.997161557301052,0.990490503158083,0.974617065647032,0.949406652793271,0.92133533733532,0.896108980184575,0.869405138192726,0.840566072664788,0.816117526416952,0.812673323292516,0.844051751188798,0.898022656791495,-2.27696274670574,1.32234160414667,-0.598151959990918,-0.881858692826349,0.23241858237735,0.353376684533033,0.503676782911941,0.596464909568382,0.466725565490279,0.469648272361384,-2.86939185716198,0.389984771075643,-1.74434869555427,-1.8957591082009,-0.586756806639119,-1.47301354524571,2.38111742576367,0.598133512640194,-0.0562923643835085,1.27781035652329,986.054537113513,1.01406724237357
"14",0.906481528634525,0.863182208836517,0.798466578181756,0.719858901920597,0.650000047040717,0.61159995590992,0.614734994375798,0.659417827439517,0.73526711615151,0.818087607428607,0.88357326650066,0.924830351205337,0.876585940410749,0.810759732555572,0.717905693039999,0.61788160394811,0.54089956809684,0.502756894388931,0.505866261038208,0.550605692029428,0.634860538420556,0.741213213662478,0.836264183450615,0.899848353004832,0.130623219911157,0.134685997582708,0.137737370927533,0.137479399232154,0.137843520381829,0.139464257412242,0.137753515765471,0.131209001292782,0.12361069029487,0.117766203464172,0.111535242798057,0.106205257876527,0.151412940933486,0.165493666858335,0.179243190207413,0.191137917727286,0.200493684789106,0.205112379007248,0.203906044835494,0.19583781569211,0.180427143272296,0.160885997120788,0.141224576273331,0.124340219176497,0.513022561109176,0.502001904618226,0.47195445726625,0.422658801982319,0.370834196879755,0.339177877491321,0.346831893554384,0.395700467974556,0.467144809767171,0.538037840287692,0.58082655542528,0.603956624502321,0.450206961205064,0.405082571593502,0.338759000877974,0.262090471141738,0.197542746012583,0.16400398882974,0.167791563902685,0.209516423209301,0.288511682928144,0.391399007199703,0.480521402895016,0.542213653016693,0.999503188373687,0.995782756907803,0.978932340012951,0.93907935783811,0.894255652635469,0.869735285046061,0.870577434700158,0.893609944074283,0.936428162395993,0.977104646193162,0.995250865403898,0.999403032442057,0.999243733894376,0.994784526893778,0.979369260218591,0.954600344167315,0.930698993674164,0.918671191152692,0.918308226261369,0.926967013132186,0.947603111362626,0.975111716563428,0.993069364609459,0.998984307155408,-2.93112284512737,0.485079884478876,-0.452254141410063,0.0489353383242797,1.28367174810635,0.773207511993418,0.649852045054466,0.844383425921207,0.603900606308315,0.755109528691693,-4.03950828595661,-0.674361370190371,-1.98750209359703,-1.18832860783685,-0.0849419026780941,-1.01871257929638,1.88311320598331,1.35714911916602,1.22931759361957,2.84872038693049,414.099461965991,1.0092944130772
"15",0.220918378233171,0.349431298763105,0.492486101242616,0.605528365311679,0.668645736032127,0.68561289536971,0.660346738195686,0.588680551024068,0.466300703886912,0.31288903859269,0.177364246051705,0.0907689618768696,0.132272078402094,0.204216115155505,0.289353687983969,0.36656822763462,0.417416410484065,0.432857449392716,0.410560956970245,0.352309627953841,0.266911740559741,0.174304300832726,0.0986050434059569,0.0511564151467887,0.194546160371561,0.188111710314979,0.160819435376335,0.132693571898273,0.118569744674199,0.115948665428027,0.12032767563812,0.129888536128187,0.142332830546174,0.147493225372284,0.13428623939143,0.110491450992928,0.190207593478916,0.216490941997911,0.236833853893435,0.246471242134289,0.24842587326601,0.247629705471254,0.245000506723085,0.236673173251579,0.215835880625037,0.179340820970746,0.135742387988485,0.0997092465835796,0.0147765675786624,0.0716242323466328,0.198851952127254,0.339107258725396,0.420722276165464,0.439318911050293,0.408152429351409,0.328283389666141,0.20161500463363,0.0791917335815098,0.018698735431321,0.00268584880588244,0.00249112180988731,0.0110773385658033,0.031229140362818,0.059357342886352,0.0792189909730394,0.0861749821027958,0.0765054275847433,0.0558478584880998,0.0315126036775425,0.0126796706901714,0.00324590938231575,0.00053863084938765,0.755892737096899,0.787938097141155,0.817879200196874,0.850027562467746,0.87550923662095,0.884267431779086,0.870489143376623,0.826107221221462,0.74666981015676,0.636011712365437,0.520157621790266,0.417243521655167,0.753178938432018,0.812539734911042,0.867228561648652,0.905271640971524,0.921773675608715,0.926178283201278,0.913770585029045,0.880712521532009,0.810096695599116,0.686840184350466,0.52342683355238,0.358428891350329,-1.98662596006881,0.803808375189798,-1.14252406136982,-0.443524139663558,-1.33737684410736,0.982705012285388,0.580065548721826,1.06768732700604,0.497013350306888,0.562063712544224,-3.72077408639476,-0.282015477567391,-2.98131794984129,-1.45812508956864,-2.46525404212867,0.125843382985686,2.00040793322764,1.16579134953053,0.498655836879967,-0.255472564428099,258.71960501005,1.00586479253708
"16",0.929047337716039,0.93803608063657,0.940153819193373,0.937123477967472,0.929959648041461,0.919333039314025,0.90575685382878,0.889365529419221,0.869396898661723,0.843641561037842,0.808306398679105,0.759588744304959,0.891297088938997,0.902076569687196,0.903885753296241,0.898377352409288,0.886848097951261,0.870407470522277,0.850009537370603,0.826016975429208,0.797644678136113,0.762716090195592,0.718288242083529,0.663172096821437,0.0743549933202122,0.0508438291638971,0.0388442664148317,0.0341008632991174,0.0343087098102392,0.0379800480869413,0.0433508842907155,0.0487116939558316,0.0541371331326037,0.0640491662764441,0.0879344326535874,0.133014027732327,0.105339073022434,0.0766730998487651,0.0611473803615418,0.0552074872516365,0.0563535353770708,0.0624599879191553,0.0706635172325118,0.0782883961174447,0.0850914296952011,0.0957030999820654,0.119764598199692,0.163032121960155,0.725907045639724,0.807940531016054,0.845364961274716,0.854743826854524,0.846807695967333,0.827702007581963,0.800662030526847,0.773429816413825,0.742442864583318,0.697796689811884,0.60784029628643,0.455214559168818,0.61167651752933,0.708897463720766,0.756415896761822,0.767068501574476,0.751779736830993,0.723372898517981,0.684987645900524,0.644468927750533,0.604612502730822,0.552720762356808,0.462627736806372,0.322101182908952,0.99900280057071,0.997119014188023,0.99306203989366,0.986315689195881,0.978979015598432,0.973436730978314,0.968055898829567,0.960818095806047,0.951533095817298,0.944066963447041,0.945699095983352,0.957211169045894,0.998237565439753,0.995022063441721,0.988186658990663,0.978156924526701,0.96878028602657,0.962056646472961,0.954964260041672,0.945203855511034,0.933387478495559,0.923154429374409,0.923109735720094,0.937076366964033,-1.10464424614876,2.45560147050247,-0.519241140521031,-0.632632495081514,-0.0759672345743756,0.315004714945085,0.516576565847447,0.578069782186292,0.475862070606399,0.4719984911539,-1.69262582462644,1.48009942190936,-1.6333728456679,-1.73547053320848,-0.905023021769274,-0.435013846627115,3.50714092189971,0.625589059784301,0.176787699724334,0.976100163470212,2244.88008765504,1.02052440954692
"17",0.843546356938848,0.864365941502069,0.87414688254656,0.874099900284777,0.867211546825104,0.857442222283372,0.848626677979456,0.842842468112026,0.83944180602979,0.835117278325903,0.825102473115738,0.80565249981528,0.925392254191794,0.938988841400283,0.944596423938217,0.944681250936425,0.941315224949428,0.936579905989954,0.932487961474133,0.93021192492406,0.929401821403831,0.928120431260348,0.923253792582066,0.910973856500379,0.167981024917648,0.121632712769285,0.0898724813648642,0.0707661675686022,0.061781729770755,0.0610585772676847,0.063895695362759,0.0662959432742138,0.070377053144179,0.0835300729198525,0.112379327531155,0.158280129400999,0.0989111574923746,0.0683129023115521,0.0520182100445591,0.0447456969957195,0.0432619553823604,0.0451383690671495,0.0473387708280394,0.0477895942829671,0.0474049358009257,0.0501617541728398,0.061766176098521,0.0886763498889026,0.418049902574909,0.570961468194977,0.665756798760116,0.713037887872004,0.724941585914897,0.715829087152526,0.700814487509418,0.68819741393625,0.680368497380113,0.647395396673237,0.565948592296841,0.425040418117228,0.636634425449571,0.748891606508027,0.805130701945509,0.828725145784443,0.829819697289931,0.820813343447431,0.811965854460508,0.807255722797711,0.808889003038763,0.801912209293884,0.76403779253105,0.673805370490368,0.999511882781478,0.997628830975758,0.991644022193924,0.978529554794674,0.96191905841025,0.95200708450364,0.94764035092383,0.946117575472624,0.95117387956515,0.966890080415006,0.984239118532382,0.994473932421005,0.999839854776155,0.999268187155226,0.997623414896024,0.994550599382365,0.991478923280261,0.989705909371881,0.988781930937523,0.988287849757373,0.988867230093663,0.991217113640956,0.995118651374301,0.99821401885768,-1.88851151793432,1.84647219109643,1.05077390568725,-0.264757882332128,0.19198025635629,0.380718944213289,0.517904020959814,0.712826473309276,0.628903469582962,0.706599915997888,-2.57532243655602,0.886414739928957,-0.30102964555807,-1.65731314296667,-0.942969480522094,-1.0345269274617,2.92275953408579,2.52318705043245,0.840948610630012,1.79626085531659,1518.55311042537,1.02074444645232
"18",0.939216313804043,0.94135471554356,0.939157737151853,0.934422298508184,0.930110993361734,0.929724914539504,0.935363240092502,0.946039543817407,0.958277747461073,0.968600242959442,0.97534704310249,0.978378745702966,0.960480732548895,0.961903241692838,0.960265619765734,0.957051011470721,0.954276644714377,0.954207216404364,0.958142095812481,0.965327379615434,0.973405030550927,0.980121565434962,0.984475588805708,0.986420739345625,0.0831675527920145,0.0611114751853834,0.0482378355866424,0.0416017316638374,0.0393179043223598,0.0390325989666139,0.037364526920448,0.0333895178709892,0.0294400229828458,0.0278536403992467,0.0298533597197356,0.0372020393132611,0.0590063806610553,0.0449884756292234,0.0385885942325958,0.0366210777113572,0.0367669088265157,0.0366193883276929,0.0340373451949268,0.029088951454986,0.024184416182999,0.0214824608559635,0.0217927483149315,0.0260850695184099,0.703972188521068,0.780350708485439,0.818166552047427,0.832429600591819,0.83387523449713,0.833400944681885,0.840599590188634,0.860152454606718,0.881463234776327,0.893859997926176,0.890639619839455,0.872207778041836,0.787291130246977,0.835967154368851,0.857502390578235,0.861016094479237,0.858036262318683,0.857323279267597,0.866826238013034,0.886611304580465,0.908150753319648,0.921522702116436,0.924099291583691,0.914458972885551,0.999837143544237,0.999011947731206,0.995889880373843,0.989283881176968,0.982952939924861,0.981497402214412,0.983650394565977,0.987907324951264,0.993201523459403,0.997422901257653,0.999363681961071,0.999896513307845,0.999935323300832,0.999619892124386,0.998565312597935,0.996629173262167,0.994780047680474,0.994277377085957,0.994795805301051,0.996078090055013,0.997590984132152,0.998982985556106,0.99973175252657,0.999954148575593,-0.723557168024162,2.76913834918653,0.609554474345427,0.362627215029615,0.739653877229015,0.283130473391701,0.614260434436178,0.788191111340508,0.687994368474393,0.774383780143698,-1.26788704771133,1.62501363184848,-0.877637630891116,-1.04702076809359,-0.556857275580409,-0.116418115210713,4.01413337825432,2.19825515194082,1.7014444720973,2.43489594188331,2787.54500929729,1.0016450641051
"19",0.844000373790901,0.852197253603637,0.845910651815107,0.818000472485927,0.768217569377809,0.706481035511915,0.645981523462769,0.593943143596167,0.551446501775148,0.517673593672869,0.493192625742807,0.479938689885051,0.842426269145944,0.848851354229847,0.839104774630004,0.805774196103403,0.750372076921778,0.68579954586843,0.625492680012069,0.575073088135829,0.534667432398111,0.503265371265423,0.481111692655466,0.469517008568852,0.237155682124573,0.189890049612175,0.148226453625188,0.12197796948185,0.119567108003864,0.139944790828094,0.166476906817837,0.189287476160113,0.210837504908065,0.2377822455691,0.272796448587857,0.311757991614575,0.239311941460734,0.194514257898758,0.158114145611784,0.141521021250638,0.152891234488197,0.183114134205915,0.213448951197967,0.237286362628088,0.257419203835928,0.278844732117153,0.304271651639129,0.332607610905529,0.161921391589371,0.307330420182201,0.445315497690822,0.518292932893028,0.49777991046747,0.406147765250677,0.305457205937281,0.231576614506327,0.179529767418832,0.132099401823941,0.0798626644000776,0.0362641298251121,0.161568313729617,0.297063259447942,0.41234785431445,0.453244932863043,0.402749245225896,0.302761764341519,0.212681979988125,0.151830821844762,0.112929012849681,0.0823984817517909,0.0513197769056642,0.0236446391910945,0.999759338334214,0.998260651723838,0.991516244749101,0.972787714207795,0.94533385421229,0.926085333687926,0.917907497200093,0.918521609607406,0.931618053530261,0.958715218718927,0.982832339484472,0.995080683405546,0.999756487895075,0.998354524285256,0.992727361117809,0.980644954603567,0.967903698782227,0.961462087244187,0.960054942442249,0.962112460735987,0.969022144502251,0.980630641206312,0.991100733961801,0.997256265547764,-3.6311000105237,0.835861950855951,-0.0199915767746377,-1.04785641382469,0.360404307961206,0.782965011742242,0.789935843429363,0.848996069538552,0.890502810921898,0.897918323331105,-4.82413806273673,-0.602141390822986,-1.58071313105743,-2.73396478452624,-1.33496201710114,-1.66089094286002,2.4513900711533,1.76728460601827,0.735449238991454,2.14699740691476,244.78569987138,1.00638670393199
"20",0.517424976778631,0.6494160322419,0.754960676468341,0.826659290754403,0.872506045203272,0.901587587715036,0.919743511713707,0.930034972496386,0.933594397312349,0.929863602983639,0.916189561709338,0.887572322798888,0.581057117932901,0.708685991413282,0.801081723212103,0.860307832500881,0.897467527745835,0.921131084314427,0.936190797995034,0.945115489932241,0.948851270620215,0.947057090620728,0.937666653932159,0.915990714674129,0.186394485055276,0.135469871182591,0.0950115643634397,0.071824989854235,0.058277806855257,0.0489700437404427,0.0426578976841017,0.0398505177997894,0.0419036423402622,0.0514469236320336,0.0737536428494125,0.116600865407689,0.171686850297612,0.120611171907906,0.086985723934481,0.0683902645387571,0.0562054704773384,0.0467854176054822,0.0395569213439904,0.0350465378922713,0.0343158206710345,0.0393236161546148,0.0543099800499827,0.0874198321379331,0.175514802946303,0.366077969193374,0.546243318199133,0.661264247528146,0.735963270253014,0.785368324621092,0.816510233833238,0.832669648234375,0.830963244000624,0.801663154382111,0.723594322065132,0.570847919810384,0.242875734387368,0.446393943523075,0.603183474912103,0.699056402776492,0.760857751632904,0.803863980857217,0.836089164465387,0.856108052808824,0.862614470935144,0.84767302850477,0.795528738084526,0.67491786946083,0.868652087520015,0.882293368723142,0.911140769271539,0.938525499606138,0.958996250100409,0.971286161876292,0.978723529034649,0.984261877906884,0.988698122785692,0.992963390115048,0.995946643728317,0.99793997690415,0.888027598312713,0.910171716429768,0.93781718491474,0.960765393740752,0.974639228238662,0.982206861519949,0.98635662766766,0.989003593669676,0.991435361231618,0.9942012451636,0.996532822585339,0.998137201122181,-1.46669399270472,2.46910645205302,0.292194379212146,0.870094550121121,-0.452972599489001,0.519482484812916,0.585372306473958,0.637029138344485,0.489745453811956,0.450353655474061,-2.35693349740601,1.40760041645584,-0.945899780569006,0.0262226002068411,-1.28965855474924,-0.22311177984442,3.67840868814257,1.54072444522302,1.95143941720827,0.480294441540626,1629.93171134931,1.00563739612212
"21",0.147511914928758,0.181233332675637,0.234610770938865,0.305734001363542,0.386527138522229,0.467561435245569,0.542610139748271,0.608212918228724,0.661396720893337,0.699034081568553,0.718967799068617,0.721368905520297,0.117059989975328,0.143950998922867,0.187037913498995,0.245286167472582,0.31345622182542,0.384894797977351,0.454693766686698,0.51980940236032,0.577108896553355,0.622211041650467,0.650938013799227,0.661886844194786,0.148578166837387,0.131293756840879,0.121398307811905,0.121621314202095,0.129746160943784,0.137493822103477,0.139802057703923,0.138577369246659,0.140034786554771,0.150357029538257,0.173172759904911,0.20876109384566,0.138811458045933,0.131452464397799,0.134051299919161,0.145055833538285,0.159064548753959,0.169441764431993,0.1725632850722,0.169814880422175,0.167364444155287,0.173100864308469,0.192071260295804,0.22434830981533,0.00783418359713902,0.025505922075474,0.0627872284213291,0.116556593844877,0.171999047332449,0.227805306984443,0.282204985743754,0.336548438667877,0.38013565963986,0.391326507953048,0.35596649889499,0.267408262056283,0.00469536828966989,0.0141502213340989,0.0326563755563818,0.0596028970264449,0.0901694289289339,0.12535711985156,0.168256212453654,0.218313016644281,0.266634021325113,0.29103405557726,0.272849716896803,0.208878729174843,0.56501170982255,0.514356362566379,0.529562892735359,0.591130125856198,0.674512861861693,0.752979221272299,0.817361807262084,0.865078322512009,0.91072337219215,0.951677737272641,0.978122485104098,0.992207921513615,0.516582763660585,0.506809827291911,0.546713602655458,0.621091479441558,0.703609735983289,0.772626972158028,0.823169375906039,0.859238419068492,0.893078508297204,0.931816900915555,0.967189825602543,0.987409749197008,-3.28755356664633,0.030797219503254,-0.383608745538247,1.17876686828625,-0.201413212920903,0.500686915390524,0.607214766199455,0.70378142542079,0.51426150040233,0.544017459169489,-4.12013586759038,-1.07201999172128,-1.74765996936439,0.250648378443442,-1.23117407945033,-2.06113814529598,1.3094114128247,1.04995769108289,2.28074065547149,0.919746007469,249.451928015921,1.00480102225812
"22",0.970385501678792,0.960089006696061,0.942851952287791,0.91717146909368,0.884725981410355,0.852255396137477,0.829076110289007,0.82171528689583,0.830773286308174,0.851274742618215,0.875588780533203,0.897264339445929,0.926474233292024,0.897379756976459,0.851102117053646,0.7865502726092,0.713105231053281,0.648672405801811,0.607393768708534,0.594198472199105,0.608051732649444,0.644029882806852,0.693317161465407,0.74511999297867,0.0511255792214587,0.0497318376674217,0.051513194541751,0.0551511095313711,0.0603290166440455,0.0671203678414311,0.0734923424282917,0.077379247368512,0.0799297922033628,0.0838124286008932,0.0903661770589461,0.0999854051804908,0.10228418108746,0.104292145457786,0.108543656002177,0.113855264281624,0.123311293498483,0.138088283011257,0.15302814296388,0.165237358909705,0.176058124511217,0.187265643303144,0.198571959092408,0.208801315489845,0.819444935504573,0.817104853699748,0.803562573430521,0.777069009532027,0.738325655372386,0.693590332911225,0.660766708911581,0.643882604734542,0.648051275708071,0.660673780723625,0.657627518946165,0.635373690075674,0.621367000303285,0.616082009419689,0.588887029797324,0.53489535622443,0.457664067510342,0.376613125496664,0.319106900328425,0.291005389896693,0.287539062995747,0.293782686476068,0.295203569096995,0.280273424675714,0.999884406288393,0.999164724543118,0.995747085246622,0.985790864301387,0.969025960446355,0.951951843641573,0.943185151638179,0.944029148553532,0.957997071707821,0.978861085681221,0.992931214568345,0.998347699807415,0.999599254288482,0.997139510705403,0.986590142228262,0.960748828070293,0.927995494915147,0.906813486152758,0.904407009873942,0.917652574449993,0.942320514653747,0.969563221009584,0.988383786281903,0.997042881346465,-2.39475208921104,1.74689342912135,-1.16632717055403,-0.662135910310386,0.885671225319469,0.357109353406922,0.545610138135981,0.742116365005747,0.665288609155647,0.644105067899368,-3.02456789147704,0.730859034068947,-2.51014170215883,-1.97949936688533,-0.219561051621322,-1.57626462638428,2.87057250487897,0.415312862754872,0.673919810720733,2.29238973115138,1058.46158813839,1.00347211589332
