"","psi.pred[1, 1].mean","psi.pred[1, 2].mean","psi.pred[1, 3].mean","psi.pred[1, 4].mean","psi.pred[1, 5].mean","psi.pred[1, 6].mean","psi.pred[1, 7].mean","psi.pred[1, 8].mean","psi.pred[1, 9].mean","psi.pred[1, 10].mean","psi.pred[1, 11].mean","psi.pred[1, 12].mean","psi.pred[2, 1].mean","psi.pred[2, 2].mean","psi.pred[2, 3].mean","psi.pred[2, 4].mean","psi.pred[2, 5].mean","psi.pred[2, 6].mean","psi.pred[2, 7].mean","psi.pred[2, 8].mean","psi.pred[2, 9].mean","psi.pred[2, 10].mean","psi.pred[2, 11].mean","psi.pred[2, 12].mean","psi.pred[1, 1].sd","psi.pred[1, 2].sd","psi.pred[1, 3].sd","psi.pred[1, 4].sd","psi.pred[1, 5].sd","psi.pred[1, 6].sd","psi.pred[1, 7].sd","psi.pred[1, 8].sd","psi.pred[1, 9].sd","psi.pred[1, 10].sd","psi.pred[1, 11].sd","psi.pred[1, 12].sd","psi.pred[2, 1].sd","psi.pred[2, 2].sd","psi.pred[2, 3].sd","psi.pred[2, 4].sd","psi.pred[2, 5].sd","psi.pred[2, 6].sd","psi.pred[2, 7].sd","psi.pred[2, 8].sd","psi.pred[2, 9].sd","psi.pred[2, 10].sd","psi.pred[2, 11].sd","psi.pred[2, 12].sd","psi.pred[1, 1].LCI","psi.pred[1, 2].LCI","psi.pred[1, 3].LCI","psi.pred[1, 4].LCI","psi.pred[1, 5].LCI","psi.pred[1, 6].LCI","psi.pred[1, 7].LCI","psi.pred[1, 8].LCI","psi.pred[1, 9].LCI","psi.pred[1, 10].LCI","psi.pred[1, 11].LCI","psi.pred[1, 12].LCI","psi.pred[2, 1].LCI","psi.pred[2, 2].LCI","psi.pred[2, 3].LCI","psi.pred[2, 4].LCI","psi.pred[2, 5].LCI","psi.pred[2, 6].LCI","psi.pred[2, 7].LCI","psi.pred[2, 8].LCI","psi.pred[2, 9].LCI","psi.pred[2, 10].LCI","psi.pred[2, 11].LCI","psi.pred[2, 12].LCI","psi.pred[1, 1].UCI","psi.pred[1, 2].UCI","psi.pred[1, 3].UCI","psi.pred[1, 4].UCI","psi.pred[1, 5].UCI","psi.pred[1, 6].UCI","psi.pred[1, 7].UCI","psi.pred[1, 8].UCI","psi.pred[1, 9].UCI","psi.pred[1, 10].UCI","psi.pred[1, 11].UCI","psi.pred[1, 12].UCI","psi.pred[2, 1].UCI","psi.pred[2, 2].UCI","psi.pred[2, 3].UCI","psi.pred[2, 4].UCI","psi.pred[2, 5].UCI","psi.pred[2, 6].UCI","psi.pred[2, 7].UCI","psi.pred[2, 8].UCI","psi.pred[2, 9].UCI","psi.pred[2, 10].UCI","psi.pred[2, 11].UCI","psi.pred[2, 12].UCI","int.p.mean","int.psi.mean","beta.site.type[2].mean","beta.year.mean","beta.site.type.year[2].mean","int.p.sd","int.psi.sd","beta.site.type[2].sd","beta.year.sd","beta.site.type.year[2].sd","int.p.LCI","int.psi.LCI","beta.site.type[2].LCI","beta.year.LCI","beta.site.type.year[2].LCI","int.p.UCI","int.psi.UCI","beta.site.type[2].UCI","beta.year.UCI","beta.site.type.year[2].UCI","WAIC","R.hat"
"11",0.848921763457716,0.85991250652201,0.869342765619883,0.877035769099443,0.882917907797354,0.886990251129994,0.889292415585205,0.889876221533076,0.888796182001712,0.886116502040892,0.881929114539913,0.876372206550228,0.955143127431757,0.949685404046917,0.942239418365578,0.932222662160472,0.918865529822518,0.901185180516471,0.8780166957428,0.84817534468527,0.810839110966775,0.766129311258255,0.715558362954883,0.661841976354192,0.113384959028675,0.0941651939717521,0.0775947863325347,0.0643002330936514,0.0547254312341183,0.0492326471055224,0.0480572224079015,0.0511184434793526,0.0580151523940477,0.0682552417568716,0.0813776268441115,0.0968871293291015,0.0498436387609737,0.0482193912665061,0.0481746636279317,0.0497890736053884,0.053406984991587,0.059765978999237,0.0700614743028889,0.0857978664693448,0.108189091323186,0.137110512134241,0.170372436659618,0.204343530513393,0.566016106418382,0.632195202842122,0.687666958403864,0.729992787805019,0.759003832435493,0.774843547677559,0.779866566388555,0.772025919921733,0.751942432238624,0.720667003358013,0.679853591431246,0.626842643398882,0.815767414232911,0.81852669037226,0.815526788473522,0.806374797981567,0.789106359168134,0.75904448261071,0.716074620577826,0.654462761285675,0.572710924599928,0.472359511468351,0.360139763274551,0.252636391861362,0.987543294955576,0.98382990814581,0.979124603229235,0.973985814197216,0.968248880905623,0.964151161483815,0.963965081829646,0.967689250270258,0.973801448815057,0.979588363963123,0.984721120616181,0.988621208088711,0.998403354843032,0.997274920261271,0.995411587548274,0.992548846463371,0.988675245252792,0.9848082420812,0.982017972072987,0.980675422432073,0.980695078068897,0.981889038871684,0.983296762739502,0.984946065174141,-2.20840542635317,2.17076414426142,0.124145096141771,0.0777720044641389,-0.972509460654918,0.331896215111469,0.512753946340126,0.738313715171525,0.583520933652818,0.709325818535318,-2.82025762780791,1.25761677219604,-1.22320711923329,-1.0949646412676,-2.3828948265726,-1.49902133911576,3.27155895029336,1.68637488914956,1.22333435037894,0.447291374019751,1295.52108100641,1.00351983671489
"12",0.674989233147872,0.623650221463058,0.564916519066579,0.499766924082029,0.430613129659668,0.361360016657447,0.296622395258552,0.240173302818748,0.193713192525775,0.156923546846858,0.128376003938296,0.106374464268983,0.514606163874051,0.451522490565152,0.384617107551977,0.317107319757561,0.252993697505418,0.196349243578197,0.150155665066986,0.115153977922594,0.0899321205523703,0.0721418522674174,0.0596050702311693,0.050685512599074,0.198210059720212,0.1937726474347,0.184986717237252,0.171335399474203,0.153623595134382,0.134741459513298,0.118947734611145,0.1089290193963,0.103872871888657,0.101359178239678,0.0996638078894048,0.0981081077169645,0.274020457927049,0.261607393964201,0.243433046306812,0.219271244344649,0.190396866178471,0.160479830668891,0.134507693468843,0.115616073415238,0.103526694355143,0.0962853747554784,0.0921743595956539,0.0900610076259483,0.270819830834515,0.257539398868228,0.238626974001183,0.218421884493685,0.191272271355666,0.158258729593571,0.121788443103461,0.0854476034988682,0.0546068818084738,0.0328353846301757,0.0187131816924774,0.0101978460000768,0.081388610735844,0.0767657229234962,0.0706407156917727,0.0619672422334161,0.0501466236496615,0.0363368561518689,0.0234164156416251,0.0136763969147229,0.00730728865672356,0.00368383061124714,0.00174323090184872,0.000805469124526038,0.97450509161718,0.952892594919611,0.916039768409556,0.857482020118538,0.774178157313216,0.67745947056571,0.581116203226814,0.505192591607346,0.453448407158882,0.416987303843965,0.391429035134126,0.372406719947382,0.988253234889344,0.97304387889443,0.942356762077821,0.883507893656923,0.791806136228922,0.6742109599973,0.554687235248971,0.457717425273371,0.383243352419519,0.335809000608594,0.30955956520047,0.295803073141035,-2.82774585432147,-0.767792311769801,-1.07331167633211,-1.13218599262925,-0.21843888616223,0.759160428704952,0.595230936541147,0.813854357458011,0.612431385242103,0.774579375173364,-4.03715841317864,-1.81761370251623,-2.58947300269881,-2.4691973507024,-1.82726622716024,-0.887336593695154,0.525755204966597,0.676043815391109,-0.0654693940351531,1.25096746539054,176.657573138238,1.00538363908386
"13",0.862306724427656,0.852846248304814,0.841629099658864,0.828385236908656,0.812837294666089,0.794727157763613,0.773860164305219,0.750168306077379,0.723782930283671,0.695088637472595,0.664717405697112,0.633462979965752,0.932036329656691,0.913088288070887,0.887528301469759,0.853089665836098,0.807142721525095,0.747267361739475,0.672550930629068,0.58541179198145,0.492460437379428,0.402506021105362,0.322719923944635,0.256420407657611,0.0905627870911721,0.084648989154381,0.0789422206269602,0.0737102144617463,0.0695108974023933,0.0673643530174404,0.0687643064060657,0.0751906374123255,0.087238804833908,0.104230803051341,0.124614850820951,0.146592733382062,0.071461294810421,0.0775765389785455,0.0842588113755934,0.0911693713734469,0.0979167558646065,0.104449837682682,0.111682350098069,0.121269765159502,0.13326797880267,0.144610540643755,0.151826671698777,0.153766995648303,0.637241090740754,0.650350233985573,0.661446323365746,0.666366674358319,0.663303076173654,0.652061195747469,0.629120181583564,0.592600641305374,0.540431513887175,0.477945256834991,0.40600957868166,0.330592637754656,0.735680668636936,0.707388040477016,0.676055361415453,0.636921582823298,0.586663740433461,0.525648514705797,0.447372019096049,0.351094451138409,0.246445146830134,0.155569139647378,0.0896015076564591,0.0481413533569442,0.981596116722072,0.973932789015959,0.963654862032352,0.950266689787972,0.933262498003962,0.91512049290767,0.897442908327713,0.885239888856742,0.880652370553413,0.880601585827359,0.885093253631035,0.891363854723012,0.997280220185685,0.994411441188838,0.988765711632569,0.977931373042497,0.958214555998343,0.925513695221093,0.87920499224557,0.820947987662165,0.765515380325211,0.713712029788182,0.668879192035613,0.629121199927153,-2.30076962523858,1.34252143906049,-0.368605731926805,-0.478707220024795,-0.966252170569265,0.358256468391557,0.423755260171092,0.617364035573019,0.437141687582979,0.638464394338733,-2.90818025041292,0.585632340736032,-1.53509479624236,-1.36420107138991,-2.24023217252868,-1.48824569894037,2.26425273711597,0.884141882703023,0.359433187673048,0.256497233250984,983.326307968622,1.00193912367276
"14",0.676536031267987,0.686717641375769,0.696310100822431,0.704952661461617,0.712304784586654,0.71809323144088,0.722145809949736,0.724407225319559,0.72493934665047,0.72390793402969,0.721555687786844,0.718164993299699,0.661527556628695,0.674445246479697,0.686734518159374,0.69792982266546,0.707626117237354,0.715528534358324,0.721463357723751,0.725369396442523,0.727289942035945,0.727368741405523,0.725843030950183,0.723024927085558,0.188122336372259,0.169210399707014,0.151195592607534,0.135211027735686,0.122553918039667,0.114510078809383,0.112030314216788,0.115349359574082,0.123865553450852,0.136418411720492,0.151693072837794,0.168493417765316,0.219304720801579,0.202993155936373,0.18816117895607,0.175667308181587,0.166181907668472,0.160137420855894,0.15775003960997,0.159037719640941,0.163842332271996,0.171845590425571,0.182566828460693,0.19536301237066,0.276290449313798,0.327436907812315,0.375110391866831,0.417675645419361,0.452012235462982,0.474612331543577,0.484705133542634,0.479313646323325,0.460441702134578,0.429651592724449,0.387325089265228,0.341302515646943,0.219984660990924,0.26512855656188,0.304716699231043,0.341743722634613,0.370200738496346,0.38885364138402,0.396638808075402,0.396057508910453,0.383475444560509,0.360879179485576,0.331269334302836,0.294935664650017,0.960704845737079,0.950999895461307,0.940208472508737,0.928271000568504,0.918908649591702,0.913500200782875,0.913169523547212,0.920207336639153,0.932098801611036,0.944112270417786,0.955508785468156,0.965488712325035,0.985734005112847,0.981607136834288,0.976773830598611,0.971886842508274,0.967618739613788,0.964453507751227,0.964840694134069,0.968982490440251,0.974017307631887,0.979550630311258,0.984383108627879,0.988375233213774,-3.03853417514189,1.0254318705482,0.10461260244754,0.0702855513788685,0.0437561333811037,0.707182049000101,0.611905334624307,0.835229139551681,0.547630420108508,0.686240643152581,-4.06635730654384,-0.0779266954629346,-1.42993092058667,-1.02547976829435,-1.30652171792883,-1.23702612711762,2.35020024646597,1.89257796895419,1.14085918142874,1.39364477945404,413.360759147875,1.01245857530322
"15",0.73745897567287,0.71660921894099,0.69212960686345,0.663542739850703,0.630510802964088,0.593034316691209,0.551734849025158,0.508096089051232,0.464351175890676,0.422832537073358,0.385208993190647,0.352209102611949,0.479014183224191,0.468911095235918,0.457551572577631,0.444520625617479,0.42929260698749,0.411423553231582,0.391051113042228,0.369506948046454,0.349126128228447,0.331938684063795,0.318772688754152,0.309423540161261,0.180994977801171,0.172718763499471,0.163636303854791,0.153844310116727,0.143810048675483,0.134840785210082,0.129580461530676,0.131327696582762,0.141192006546209,0.156469523678827,0.17319224041489,0.188757573105723,0.347285064234091,0.336262959368222,0.323700398755546,0.309426292362249,0.293559256801559,0.276996612326292,0.262131024266201,0.252662385557097,0.251020251636097,0.256254434188629,0.265588066117371,0.276592075858149,0.337265697149117,0.350770893903167,0.358913965866321,0.360847860442292,0.354432081838885,0.337984709217419,0.307928566062347,0.267426301657343,0.215290950559716,0.158318182794479,0.108836455232353,0.0705424251411679,0.021287317070766,0.0282235653427764,0.0352417526647868,0.0423652313994568,0.0476745969960453,0.0512420065508243,0.0513025739888097,0.0462827206624332,0.039135072592217,0.0295765562307102,0.0200780066799081,0.0121811105165564,0.98791508416357,0.978972119288695,0.964115398848365,0.940673759502626,0.905231337501115,0.855931526861199,0.808131212636078,0.774156022912257,0.761423065867,0.761378967383864,0.769562394117987,0.78162589761887,0.996768369263912,0.993394502655954,0.986773934192925,0.974606851671019,0.954688484542286,0.926968339673067,0.904377791719122,0.89099254242839,0.895783807742116,0.911377994310392,0.928361814594081,0.945999696617743,-1.93495190469478,0.321427954936633,-0.851892845664371,-0.680261275745913,0.270202583236376,0.977088632352142,0.588604503803576,1.18225483684871,0.634146531536588,0.913203238588468,-3.71669080166671,-0.732657154523295,-2.92702289359669,-2.08580689303668,-1.62998264631326,0.10765627615159,1.5884520321614,1.53217250264005,0.435238694136218,2.00954686754324,264.263858278121,1.01699336694338
"16",0.91794902469253,0.917805510858737,0.916877628967293,0.915075347152995,0.912299741058832,0.908439640864274,0.903370408255559,0.896957330779694,0.889066471819119,0.879585290734762,0.868452323484773,0.855688818844529,0.968149490091159,0.960867101927114,0.951072728853789,0.937771696996237,0.919573406405958,0.894597688422592,0.860483142685621,0.81471268135205,0.75557405551482,0.68376139875707,0.603497071252252,0.521463933891738,0.0628398102033083,0.0550556978894922,0.048273180694312,0.0426622605177968,0.0385112801351153,0.0363090053255348,0.0367207696578906,0.0403565521414112,0.0475067960763074,0.0581400464170564,0.0720364481983089,0.0888165893724669,0.0397055165879769,0.0416734604575324,0.0441419482330944,0.0471135686798961,0.0506323336318459,0.0549634214685097,0.0610524568564815,0.0711926624278519,0.0886398377235578,0.114528169213371,0.145031198163789,0.173555416312326,0.753739110309889,0.778276125189333,0.798492701285723,0.813743351479635,0.823172223823604,0.825249868018749,0.819439429417518,0.804136469497147,0.77860613555448,0.742604482693107,0.695564220379148,0.637168128822699,0.854529351700915,0.843522939774856,0.830623572634825,0.814186729589094,0.792925994053436,0.764019562203775,0.72119292522687,0.656169434721859,0.56298261405059,0.441237959537489,0.311188879258072,0.196649841351754,0.9901759126546,0.986841647918436,0.982479643108017,0.977195171482846,0.971179988554621,0.965325531156553,0.96088213746835,0.959781262951803,0.961984645721988,0.965160400251209,0.969336024623867,0.97308920173208,0.998967516469085,0.997977847460155,0.996092356358414,0.992444784032446,0.985726007153256,0.974083628298651,0.955891580665251,0.931357056539021,0.905777566484072,0.883263054206244,0.865552469758515,0.850400769654395,-1.12934255853973,2.34145646046398,-0.24118495855418,-0.240713613948052,-1.06812189926545,0.312958572906362,0.437581949239627,0.628382812796066,0.463568600299469,0.652069719948276,-1.74574886693978,1.53930958527325,-1.44096152821505,-1.16575077647692,-2.37067138290203,-0.482568281340181,3.25305895783901,1.02056887732991,0.654398082136913,0.185246697404855,2243.41939369097,1.004408022837
"17",0.848362525692251,0.852362892968723,0.855151534202954,0.856526414036242,0.856311207812258,0.854355107607471,0.85053144854146,0.844743714973093,0.836945511902008,0.827173892541173,0.815583494426535,0.802458772285271,0.91309016482496,0.921722654400275,0.928629013922858,0.933703138194858,0.93695387742112,0.938430383630495,0.938152435554717,0.936068808223036,0.932045340001378,0.925885346145209,0.917394693050065,0.90649373204582,0.112100027941621,0.0965655004110982,0.0825203838418372,0.0705192270747343,0.0612382451428663,0.0556206653589604,0.0548112024583619,0.0596009445939399,0.0698939430139587,0.084915399073254,0.103646185773713,0.124967624061889,0.100710561655594,0.0815430240565281,0.0657744773636967,0.0537854142533715,0.0454539050373136,0.0405054956146899,0.0388202483213623,0.0405393491605127,0.0460308670328457,0.0558098924976673,0.0703578016653084,0.0897273657041066,0.568688849117103,0.62101060228169,0.66457864003456,0.696662496393274,0.719285760072108,0.729614844755958,0.728355149675466,0.712315321876298,0.680437267019408,0.632675382757677,0.57008685795146,0.501908750499979,0.629167312349995,0.697121502403876,0.750524979268432,0.792776979833788,0.820143130169251,0.836196140133643,0.841232890438265,0.835426320975431,0.816595130452337,0.785436789046026,0.734952479410126,0.666546089823045,0.986235674358519,0.980983791967864,0.974358813237204,0.965784075733468,0.955729877668842,0.946824234905857,0.941546874519285,0.943138289602109,0.949857585037349,0.958223956364464,0.965996163300835,0.972784169782087,0.998144989103673,0.997208418225526,0.995873869518282,0.994081338801216,0.991771742271175,0.98954389779824,0.988323125066694,0.989219090371349,0.991133994298784,0.993296972137606,0.995143627715028,0.996525920627305,-1.8903523866661,1.82693353525229,1.10701221773259,-0.134769825162893,0.0430455620008804,0.365443336383668,0.459464000435955,0.718623936767616,0.554364254944119,0.752400333141593,-2.5634370493364,0.998345349865615,-0.247136611707649,-1.25208411722628,-1.42092951011217,-1.06960567158473,2.81507695733683,2.56943288124235,0.931903484650793,1.53068813762849,1517.16929875564,1.01254096346907
"18",0.902302670092178,0.915172045267635,0.92580452954046,0.934348885232665,0.941046907200909,0.946163006982523,0.949938765164287,0.952573144092502,0.954219292462337,0.954989819433538,0.954966015418942,0.95420889155627,0.886816838811947,0.913590086044866,0.933954902996579,0.948797540362259,0.959369730907528,0.966819571361942,0.972027481542417,0.975612923284885,0.977991619362152,0.979432750594708,0.980104391380136,0.980109581098671,0.0797848676183946,0.0616030957492096,0.0473388270694624,0.0369644374166234,0.0301617734743797,0.0265036033052291,0.0254925448115388,0.02658867013852,0.0293423166589083,0.0335001524803403,0.038986855953097,0.0458152161239323,0.103262863887141,0.0727105991958229,0.0506874281244426,0.0364287115710719,0.0279772073951204,0.0234282045594941,0.0213959465902258,0.0210464702753744,0.0219902971654912,0.0241548658963332,0.0276753121917545,0.0327822618620864,0.691723763864735,0.75712947978278,0.807006702287758,0.843762431353011,0.867415892440224,0.881671129766765,0.887625136642564,0.886743467518502,0.880102086097328,0.867690886605677,0.849298137475223,0.825805943883495,0.611322485089248,0.722879248851156,0.804645801227467,0.857783302123339,0.8885306375636,0.906706675196344,0.915631290284536,0.919448297885147,0.917845446967598,0.911404844366617,0.901428792635408,0.887822404624424,0.990360986269655,0.988485193294446,0.986581191995301,0.984797735955027,0.983646669380994,0.983727175186299,0.985572503467561,0.988272786351846,0.991206767311888,0.993599409382646,0.995475551325084,0.996836733219536,0.996038774712829,0.995350090122519,0.994640055800335,0.994110029618491,0.99409505362227,0.994858160733493,0.996180796135685,0.997558119020717,0.998546276563788,0.999165431640513,0.999532594093164,0.999743083265294,-0.727738117790133,3.03078049799301,0.694480226126771,0.305540526507776,0.460523329995859,0.317007332270126,0.538584174873644,0.76305330337312,0.574331179104591,0.781806140973246,-1.35053758261473,2.04838891297937,-0.755794918896198,-0.818684857281442,-1.09302491369481,-0.102222762363629,4.15610137934694,2.23924037132952,1.43208737306679,1.98438683049338,2784.60008222433,1.0154373999872
"19",0.847080685640611,0.829235441174093,0.806417037838815,0.777532188951942,0.741640067180692,0.698365304568999,0.648433460140333,0.593993008188077,0.538271415860415,0.484590037083745,0.435416287870331,0.392012064619785,0.936331391566435,0.919341880113702,0.892338568418893,0.849732976648757,0.78479990485967,0.693598020018462,0.582028145775065,0.467064821232162,0.36597040666807,0.286560539558938,0.228086853617692,0.186251321894641,0.140599904799459,0.134754317518467,0.129883155320256,0.126796478793136,0.126866275870649,0.132059983036112,0.144059063437082,0.162553493687665,0.184747466059686,0.207034141311547,0.22682302562146,0.243027525151376,0.103989960626318,0.104872433250252,0.110312839779817,0.121987416450844,0.14157507334164,0.169776282477675,0.202280011404323,0.229657985668635,0.245933348461538,0.252242059821766,0.252605220275272,0.250207296110515,0.465234794012593,0.483809290554962,0.487904206541815,0.481802946856814,0.456430660178535,0.415579418127216,0.35633412035249,0.283403074441946,0.20752390950482,0.139116808929635,0.0879803449609444,0.0532562470563969,0.613510855609574,0.601641534872557,0.581891967756609,0.533045458986284,0.449623934806982,0.334485045682416,0.207661929002788,0.1076086077556,0.0464258190603493,0.018066191898193,0.00659934587310594,0.00231303919932932,0.990626438887153,0.983901672766904,0.973165936946658,0.95726877585321,0.936572126440354,0.915015249873891,0.899133813322237,0.892590256786134,0.893592618325715,0.897827705852352,0.905897275915649,0.915767891976137,0.999287202400475,0.998085250246905,0.995031865982684,0.988077668465746,0.974583187338279,0.956892565803306,0.942647423066455,0.935341040851539,0.933077188223954,0.934390200063264,0.938145615820696,0.943303953084337,-3.64954250884976,0.807666657002532,-0.0990260985831731,-0.883142319645686,-1.10771226481662,0.693229744512032,0.694110438636948,0.81399454143715,0.700050926281548,0.888363015594982,-4.74899502991911,-0.448801382578132,-1.61804153174908,-2.2096870019105,-2.81470224162315,-1.90729123686211,2.27439286610475,1.56685681094238,0.567347691869051,0.681762425127901,243.029796233668,1.00160014407421
"20",0.794074844257728,0.817550419313703,0.838366101821342,0.856039533220867,0.870467836912908,0.881837964391322,0.890483295679541,0.896771918541049,0.901048362171389,0.903615015574827,0.904734513888291,0.904639108268662,0.497281997838013,0.610608065071055,0.717956757278775,0.806316309982896,0.870908842352455,0.914667541891361,0.943244598631497,0.961709891011155,0.973688899458158,0.981550050781546,0.986787767237504,0.990336536413636,0.13578697538109,0.108845540927605,0.0858457290517368,0.0683831110269088,0.0572196875109757,0.0521865435801691,0.05224889699153,0.0559980353612772,0.0622926840680523,0.0704534020517383,0.08010313179441,0.0909718519439314,0.17220144456984,0.142632727424922,0.107824462460568,0.0782755100112415,0.0583593321154195,0.0456566142601024,0.0368765682666728,0.0302834459781042,0.0251587090471071,0.0211529935208515,0.018033494733704,0.0156173971226022,0.464214034920754,0.557747244045043,0.636304459625917,0.697765039832111,0.739012893218177,0.761755783894138,0.771319831053296,0.766868245116841,0.751519879932654,0.727340952598203,0.696104113250573,0.658625056603119,0.179494180638841,0.316547379679876,0.481928816704453,0.628185244099409,0.734834916805953,0.804984346667069,0.850237123707357,0.882178525139092,0.904780692517411,0.922440986982418,0.936085054078865,0.946932045188653,0.972211359507156,0.967267410578458,0.9627366374459,0.958909142643017,0.958313146143804,0.96224976389588,0.96966089093521,0.977598129600754,0.984284744146251,0.989361551564558,0.992926482095313,0.995338577943113,0.828401055030605,0.863241605046203,0.898581887498099,0.930867215552426,0.958742534886793,0.978659655207754,0.989748563537773,0.99535605018503,0.997939864392699,0.999118487431231,0.999624291561839,0.999839168907698,-1.52450477839986,2.16424613274007,0.607099136703014,0.38065837591584,1.44233989490553,0.459590380321191,0.547745904706455,0.695822658554329,0.615906742920745,0.705057635645011,-2.40789151257969,1.19889282189141,-0.731728519761287,-0.785911812103045,0.0820552503643802,-0.601306474259736,3.34211775091464,1.99141250437366,1.62300601682133,2.84735189843471,1629.53419445163,1.0017242336896
"21",0.223677941463246,0.254008763944246,0.290024597939065,0.331937085289939,0.379216286101234,0.430379162011032,0.483156910676616,0.535057139719776,0.58398630480251,0.628590467706864,0.668260565839271,0.702950142389647,0.0567683116093496,0.0775351758717606,0.10843745296525,0.154343457160926,0.220814024782871,0.311191929843125,0.421591687921684,0.538886016902683,0.647103796836035,0.736316056523195,0.80465577453566,0.854926893544162,0.142884626157746,0.136618009342611,0.129584980452478,0.123094635374514,0.119519691124316,0.121253915541852,0.128675427673625,0.13969333823899,0.151540135664018,0.162300896184264,0.171148847563849,0.177985451432873,0.0841753249832208,0.0931197131688609,0.104132389718539,0.117397589017381,0.132920925472594,0.149948832914426,0.165782948955179,0.175851315826704,0.17675526009124,0.168986420833902,0.155885002914215,0.140948024331327,0.0407852403028577,0.0630146974702373,0.0939864173757943,0.133117407616152,0.177953527064693,0.219858369001956,0.258417324087239,0.285046842135482,0.304990176731351,0.314885326096144,0.319407768076885,0.321093782916546,0.00149448168732853,0.00380564999523652,0.00926464041452261,0.0214883841695937,0.0469999982789541,0.0914730963870588,0.15342317633377,0.226733877314003,0.299912013920246,0.364574428214844,0.426136033638256,0.482059442735114,0.586427008443844,0.586444641344866,0.594136328360176,0.611418416670358,0.641981019531634,0.689008134137018,0.751461356289655,0.817492154485135,0.876069911276352,0.919686055881768,0.949489296806129,0.969286856611605,0.288640541639008,0.33529560692175,0.389658926133387,0.457420682651423,0.552285893280228,0.664401012520533,0.784278183886338,0.878684813513836,0.94138375389554,0.974015182260826,0.989307293868898,0.995760587300644,-3.25669843767203,-0.181357933851425,-0.43429307930853,0.821649019304986,1.12362962783907,0.525417150330134,0.534181356990225,0.707547915208664,0.542382876580089,0.761424979156821,-4.07816685269243,-1.15600975900958,-1.80037610408883,-0.162386784869224,-0.317549137139519,-1.94721625869457,0.934875018238558,0.995341660999312,1.96737081814983,2.66184978058834,248.68540688664,1.01223464506002
"22",0.849880956399029,0.856042474394293,0.861169543943971,0.865151718917501,0.867911345702194,0.869398591210852,0.869584292197021,0.86845503759911,0.866013459653342,0.862284380999044,0.857324578693599,0.851231163002919,0.887530939263053,0.866978605300028,0.840621289602507,0.80701068904554,0.764724911815844,0.712846823650361,0.651748872003745,0.58384608840207,0.513503890469797,0.44567448405987,0.38417754834893,0.330907415991873,0.103162769269009,0.088673658445533,0.075885277848055,0.0652455939898835,0.0572369857827704,0.0524048348479358,0.0512516696114605,0.0539829484415688,0.0603758362154938,0.0699447150249964,0.0821527212221722,0.0964708177860279,0.100443120514453,0.101368311264209,0.102804106853146,0.10477597400781,0.10773791476094,0.113017829468395,0.122721633098918,0.13804985049829,0.157274183503048,0.176570811748981,0.192741455145352,0.204530883540992,0.595430702283332,0.642315643204323,0.682625782725594,0.715616820287643,0.738648808959521,0.750716764154635,0.753530142980365,0.746741402635295,0.728908406042176,0.698534588299812,0.658142235772421,0.609317390720345,0.621815959080248,0.613175239816803,0.597274496826983,0.571357796943109,0.534981051537769,0.48429405997352,0.415316565300859,0.330063319688794,0.238845410738764,0.157706809260818,0.0972105401272549,0.0565293242972364,0.981652508216287,0.976911073165634,0.971234978800532,0.965087470080342,0.958435660859061,0.953425430074728,0.951495679653442,0.95327299592049,0.958587979605452,0.964675020836758,0.970645843529125,0.976115010845854,0.994021041788578,0.989146830161525,0.980809561296666,0.966308702479775,0.944959424123303,0.919124829756877,0.891473777416731,0.870124425655833,0.856767282915158,0.847619077190403,0.841762977694184,0.839554981251679,-2.38870284015868,1.9777204703397,-1.13784139888192,-0.00926964894777147,-1.08780271062966,0.333887761028263,0.475237784146926,0.668840265970741,0.480340745069278,0.665284775161392,-3.00871268552253,1.11666510517149,-2.38074757726964,-0.973091090025524,-2.40891561340268,-1.67165627436821,2.99116811792458,0.252616927169666,0.914236952918803,0.227995686969145,1051.99033044818,1.00513728775451
