"","psi.pred[1, 1].mean","psi.pred[1, 2].mean","psi.pred[1, 3].mean","psi.pred[1, 4].mean","psi.pred[1, 5].mean","psi.pred[1, 6].mean","psi.pred[1, 7].mean","psi.pred[1, 8].mean","psi.pred[1, 9].mean","psi.pred[1, 10].mean","psi.pred[1, 11].mean","psi.pred[1, 12].mean","psi.pred[2, 1].mean","psi.pred[2, 2].mean","psi.pred[2, 3].mean","psi.pred[2, 4].mean","psi.pred[2, 5].mean","psi.pred[2, 6].mean","psi.pred[2, 7].mean","psi.pred[2, 8].mean","psi.pred[2, 9].mean","psi.pred[2, 10].mean","psi.pred[2, 11].mean","psi.pred[2, 12].mean","psi.pred[1, 1].sd","psi.pred[1, 2].sd","psi.pred[1, 3].sd","psi.pred[1, 4].sd","psi.pred[1, 5].sd","psi.pred[1, 6].sd","psi.pred[1, 7].sd","psi.pred[1, 8].sd","psi.pred[1, 9].sd","psi.pred[1, 10].sd","psi.pred[1, 11].sd","psi.pred[1, 12].sd","psi.pred[2, 1].sd","psi.pred[2, 2].sd","psi.pred[2, 3].sd","psi.pred[2, 4].sd","psi.pred[2, 5].sd","psi.pred[2, 6].sd","psi.pred[2, 7].sd","psi.pred[2, 8].sd","psi.pred[2, 9].sd","psi.pred[2, 10].sd","psi.pred[2, 11].sd","psi.pred[2, 12].sd","psi.pred[1, 1].LCI","psi.pred[1, 2].LCI","psi.pred[1, 3].LCI","psi.pred[1, 4].LCI","psi.pred[1, 5].LCI","psi.pred[1, 6].LCI","psi.pred[1, 7].LCI","psi.pred[1, 8].LCI","psi.pred[1, 9].LCI","psi.pred[1, 10].LCI","psi.pred[1, 11].LCI","psi.pred[1, 12].LCI","psi.pred[2, 1].LCI","psi.pred[2, 2].LCI","psi.pred[2, 3].LCI","psi.pred[2, 4].LCI","psi.pred[2, 5].LCI","psi.pred[2, 6].LCI","psi.pred[2, 7].LCI","psi.pred[2, 8].LCI","psi.pred[2, 9].LCI","psi.pred[2, 10].LCI","psi.pred[2, 11].LCI","psi.pred[2, 12].LCI","psi.pred[1, 1].UCI","psi.pred[1, 2].UCI","psi.pred[1, 3].UCI","psi.pred[1, 4].UCI","psi.pred[1, 5].UCI","psi.pred[1, 6].UCI","psi.pred[1, 7].UCI","psi.pred[1, 8].UCI","psi.pred[1, 9].UCI","psi.pred[1, 10].UCI","psi.pred[1, 11].UCI","psi.pred[1, 12].UCI","psi.pred[2, 1].UCI","psi.pred[2, 2].UCI","psi.pred[2, 3].UCI","psi.pred[2, 4].UCI","psi.pred[2, 5].UCI","psi.pred[2, 6].UCI","psi.pred[2, 7].UCI","psi.pred[2, 8].UCI","psi.pred[2, 9].UCI","psi.pred[2, 10].UCI","psi.pred[2, 11].UCI","psi.pred[2, 12].UCI","int.p.mean","int.psi.mean","beta.site.type[2].mean","beta.year.mean","beta.year2.mean","beta.site.type.year[2].mean","beta.site.type.year2[2].mean","int.p.sd","int.psi.sd","beta.site.type[2].sd","beta.year.sd","beta.year2.sd","beta.site.type.year[2].sd","beta.site.type.year2[2].sd","int.p.LCI","int.psi.LCI","beta.site.type[2].LCI","beta.year.LCI","beta.year2.LCI","beta.site.type.year[2].LCI","beta.site.type.year2[2].LCI","int.p.UCI","int.psi.UCI","beta.site.type[2].UCI","beta.year.UCI","beta.year2.UCI","beta.site.type.year[2].UCI","beta.site.type.year2[2].UCI","WAIC","R.hat"
"11",0.914581566448914,0.920357008556365,0.918504375540719,0.908828219700331,0.893551538615195,0.878097471846952,0.869128466644883,0.870480902085207,0.881015259401503,0.89562515638428,0.908343333248147,0.915155110364164,0.978433083887287,0.974563849916011,0.963860115282449,0.942881314102178,0.909239616946389,0.866919583456253,0.826723208318666,0.798358220854371,0.784599998769858,0.781637508825959,0.782961042273349,0.783777750992329,0.133532682551769,0.10037537255979,0.0775297533026015,0.0631081971220391,0.0563299675094054,0.058000871481152,0.0633800732574976,0.066581637614871,0.0677854855889542,0.0711578206217439,0.0807638410390611,0.0996337059652142,0.0477805878785594,0.0393743229166219,0.0398656739664403,0.0483605557955317,0.065566454728395,0.0891451056853208,0.111171505068012,0.126558302926392,0.138105467949021,0.152809278539058,0.176676361010257,0.210864038299688,0.514069147400073,0.642728118402759,0.718516122841253,0.754528377598443,0.758704614993363,0.741812105762202,0.720893875171879,0.712615468204095,0.718238258112772,0.720426426204954,0.698593191914143,0.63517147817657,0.839089180942438,0.859183707826245,0.852701501500354,0.814143079299008,0.741403291469223,0.648078793591898,0.565547505406787,0.513526448474606,0.485072197874474,0.452209093771692,0.384859120978222,0.279453112294973,0.999887973309152,0.999183362460236,0.996029263353355,0.987244351461398,0.973423369952759,0.964290495878585,0.963344360970221,0.96714705644419,0.97635357745,0.988104891118377,0.996026002819873,0.999112898571923,0.99999170434205,0.99988047443288,0.999011726213557,0.995614127399803,0.989341163786857,0.983674162277188,0.980901868143147,0.982067871474562,0.988031617415736,0.995096901184041,0.998786146960334,0.999822682156412,-2.25297513146754,2.03957182227888,-0.0891864557766986,-0.275920525782087,0.684392159621881,-0.872806136218786,0.221113271092557,0.326712078150414,0.576810583251652,0.816860608724408,0.759037157851996,0.801101138890109,0.830034733818587,0.819765966124078,-2.86658144037343,0.999469817212236,-1.58381749289966,-1.79049830615214,-0.68982538148151,-2.45310216735631,-1.3216903707416,-1.56195607255799,3.25418005822676,1.64109586244042,1.14103214693438,2.38250069523793,0.813584680338638,1.90589022081917,1299.23520462668,1.00545541291767
"12",0.400598986902795,0.448150969448868,0.479903053817272,0.485544302071934,0.461388901479306,0.40828328058917,0.330883541628806,0.241062598618825,0.157967580479893,0.0967936729318926,0.059450181119533,0.0393974520379747,0.303956373690377,0.318721590667156,0.324374219447128,0.312434208615318,0.279178452206576,0.227387204628819,0.166177890636842,0.109191476440433,0.0674512746073877,0.0428584034043838,0.0308913948042039,0.0266961397095214,0.255227466600806,0.212595688560804,0.17413066865746,0.1495755285623,0.138174596091454,0.131693582025313,0.122670436993594,0.109519689429273,0.0955136426181409,0.0837260898978415,0.0764412426792465,0.0752043402319951,0.279896782408027,0.2447898447635,0.213201694058888,0.190949609672038,0.175173877738556,0.157615509262758,0.134121312125719,0.107830513978739,0.0863928245610625,0.0750001520046021,0.0744727518048208,0.0834702676473958,0.0495967870491529,0.118201752987281,0.194855504174161,0.232753946440661,0.225048258509327,0.188535831136499,0.137489902204892,0.0806652208796536,0.0342411601783806,0.00975312685548172,0.00189086988774414,0.000262088884583455,0.00995190810688047,0.0313141227187778,0.0599115669844704,0.0706887188339095,0.0616317075762254,0.0442096303276459,0.0266436333440724,0.0121974798936795,0.00364912594053983,0.000683181180272531,7.86068560716063e-05,5.84448301918255e-06,0.952535501818821,0.917185012040394,0.869516751773824,0.816934698616206,0.761291309275483,0.69688757226486,0.612339369745133,0.503156585884713,0.39624685866142,0.316536817663586,0.271570566785332,0.250672089291204,0.976464247990702,0.943856009488526,0.887428785675218,0.824451071715049,0.752340137789773,0.665278976048035,0.552217527449478,0.422068765121646,0.303269397212003,0.242957317260635,0.223711721033317,0.24553653434947,-2.83569229768782,-0.559672981406409,-1.06851424122225,-1.29498975344276,-0.810309111377453,-0.358596162642206,-0.0727178710171221,0.627763563514752,0.579289956811059,0.799755498219402,0.605942913758434,0.615831941286307,0.806623570691546,0.777617030714246,-3.91371756854562,-1.62995790750958,-2.59076463026257,-2.56683480165153,-2.00358818838022,-1.98459304768272,-1.58268168859378,-1.29592805501692,0.645502924013641,0.561344504777149,-0.192076836718514,0.399379336618409,1.17404930697027,1.44916505031245,172.620117819806,1.02240648461791
"13",0.898826101983503,0.886964059092484,0.866993628638134,0.83999049160825,0.809096563483045,0.778885955909461,0.753605571208445,0.735694135378968,0.725289140785895,0.720402444226558,0.717854024881414,0.714998490939644,0.928527787156463,0.922570357188094,0.903634002693972,0.867585370076203,0.811410966160524,0.737166687446809,0.652262024016692,0.564772136075147,0.481122811984829,0.408356625532732,0.354697792131463,0.324659985074517,0.107111953730182,0.0905506892482293,0.0809983959769552,0.0775215002718527,0.0789662035782934,0.0828040580934391,0.0859799495826352,0.0883620084215696,0.0949358067825732,0.112922243939674,0.144669136323246,0.186058140343241,0.110057045823937,0.0914526173503929,0.0852634995799951,0.0893540969930871,0.101914686638081,0.119082388873893,0.133203752569077,0.13905511157511,0.141387359520714,0.154758136546364,0.187272122458482,0.231238876229673,0.606537370922468,0.662070718658358,0.680513705664343,0.66801666870199,0.634066108567767,0.596140079812709,0.566650984810048,0.546367990381062,0.526412441149394,0.486604936920502,0.411960401948716,0.310616025027711,0.590014895781871,0.664764337404275,0.681547264705385,0.650667849542047,0.574783146819577,0.474812599110452,0.379603921428443,0.299554664223627,0.227560714128238,0.149367525019284,0.0750883295845161,0.028000045697728,0.998419066574025,0.994215923158909,0.983416149959394,0.963586659262702,0.938156744453005,0.916134363469309,0.898782220534149,0.888233340581817,0.894748752542203,0.924079420732231,0.959289631680414,0.983555905118892,0.999837631552696,0.998962802909176,0.995116703221863,0.98348944840203,0.961351985176209,0.930545207627657,0.89067900782289,0.835552810987378,0.774028862904336,0.750029185010903,0.795994519665775,0.881520024831348,-2.28982270321571,1.24589908770434,-0.336383943083074,-0.549794653239998,0.341546421166911,-1.04650022334849,-0.0909177105404667,0.349499704368155,0.497514977525088,0.684145375604401,0.52146522527295,0.53329382438492,0.712603264232437,0.699136693597575,-2.89881755355961,0.32474176147878,-1.64253802310966,-1.65256177953498,-0.593225767729537,-2.48811585208302,-1.43700094528747,-1.47416387450716,2.27954683638949,1.04406713727413,0.418609560091688,1.51150162027175,0.300014223112345,1.30169471172978,986.25032119066,1.00673060361576
"14",0.886725374746534,0.846828198623502,0.786950791357027,0.712576719507912,0.644087854409055,0.604010110293382,0.603118867260347,0.642092874182112,0.712285373839904,0.792147118863531,0.858031655571132,0.901333749659303,0.915887891275893,0.84974784997967,0.739901193506389,0.608992108265813,0.507137450998033,0.461781624603747,0.476634081383793,0.553208613206454,0.681386602388316,0.813346093688525,0.901690795413882,0.946443134949961,0.161789620529541,0.159170813057082,0.154380607587452,0.146080733949432,0.140188408912199,0.139566291973971,0.139052277434563,0.136125243465377,0.134154727889411,0.135156538277736,0.135636293132286,0.135811116350128,0.133681532777034,0.159915434640765,0.188534926436315,0.206885392222925,0.212942755542642,0.212447964473491,0.209044882634828,0.200785810699551,0.183541239435003,0.155955223789735,0.125447422377251,0.103723033215041,0.403693342868908,0.421605855275123,0.420993058963122,0.396411332987042,0.355773199613666,0.329344283248818,0.331238723749108,0.369114738843526,0.428390969170094,0.475370208085421,0.497553836157277,0.494968414398724,0.499248069139286,0.426279816069484,0.326602851427491,0.22686451225499,0.158688367533221,0.131381260867896,0.1422511363927,0.199231751728162,0.301592948665434,0.428448071347032,0.534795748938088,0.613103868489471,0.999597795181164,0.996462497167007,0.980991673836848,0.94229282049515,0.891946685779961,0.865112827877374,0.863836580611102,0.889162779416415,0.934491032861725,0.975500393760716,0.99462786446324,0.999305105453884,0.999937308964867,0.99890744213802,0.991015879827908,0.966458085098842,0.9326377494276,0.909079789403855,0.906417198094661,0.931682322362414,0.967797616229509,0.992788070576549,0.999243335521988,0.99996311877607,-2.99521661975464,0.441613891679166,-0.592531046088087,-0.0153809704049262,1.22341123387429,0.268997421848046,0.712612378111497,0.758492192386855,0.645634825628691,0.854745657957913,0.668758730700603,0.789220257031424,0.803899295534207,0.854233292004642,-4.05713916916047,-0.731258267224511,-2.13040231683615,-1.34099949537418,-0.206575714491631,-1.31610968698983,-0.928363571673424,-1.04278756943847,1.83047094163366,1.23510216121475,1.27166330371298,2.8480953162407,1.83893279679195,2.42249151363707,414.328011360439,1.02009560657651
"15",0.237882950460844,0.365450957168651,0.503972952811533,0.611186351000261,0.669326983474371,0.682404326378062,0.653850709109415,0.579460283216021,0.45610307618064,0.305065199351304,0.173803019405911,0.090345041573608,0.0926586257784997,0.135487216905209,0.204060415149937,0.293143045274008,0.376233670399107,0.421616723752336,0.412986443887257,0.350243583771799,0.252458186658976,0.157892784912478,0.0939366697905263,0.0594567243902455,0.202215192947713,0.190856097814836,0.159776597925496,0.130708578972666,0.11771530004268,0.116720311822572,0.12255212957217,0.133046681857726,0.145398609222695,0.149450533717018,0.135645950772931,0.11267132462827,0.207765608359458,0.226071282574699,0.244290236206709,0.252974866954653,0.249594955750265,0.242105903779546,0.236735806534674,0.231269906528112,0.218207503080306,0.195255748153318,0.17140586799545,0.154715014047032,0.0159304555968629,0.0760546912478636,0.207917174747226,0.344591339128433,0.419093234832111,0.431077323674733,0.395154068485018,0.312303246715509,0.187018747098222,0.0710526596806689,0.016563036286928,0.00232181355501683,3.40995312100143e-05,0.000608379503966345,0.00547688513610019,0.0248218949171745,0.059505676427042,0.0843079623538584,0.0836507325550563,0.0563744721069563,0.0219487693279428,0.00434714131073583,0.00043433769960809,2.18506358167273e-05,0.778704452671395,0.797498063425469,0.820457116287453,0.847320435068139,0.872093694502374,0.879964346508662,0.865634751626796,0.821472109553989,0.741417511563888,0.637163155426667,0.52418797681111,0.418695865519172,0.878154176988865,0.886150121122661,0.896899284075877,0.907962137994924,0.916365972952706,0.918748473128062,0.905618647889008,0.87533207861324,0.826501525371358,0.765994926022104,0.702813881468245,0.629262860352569,-2.01400281428019,0.779458103815158,-1.12528173420204,-0.493699674581193,-1.31066886815763,0.31776071038306,-0.659115691015687,0.96693917911652,0.579996874350382,1.02877149636353,0.511492249574726,0.573746506084528,0.866136145224432,0.891685281045008,-3.65721208517074,-0.322155924468606,-2.91573617871536,-1.52143109975492,-2.45895252533145,-1.40971054230681,-2.41105276522727,0.096065993969241,1.95432757024468,1.12241410750542,0.481051926811402,-0.200261014039791,1.9964982095756,1.11219260276712,258.38246249739,1.0074124544578
"16",0.920235659112804,0.926638282401347,0.926850150742056,0.922513654761403,0.915368788321974,0.907277495164553,0.899976772416311,0.894476575085964,0.890507199016763,0.886331692879211,0.879029366204403,0.865439973171259,0.931654085909175,0.94480239164776,0.947559381506043,0.941583019969086,0.926902861092431,0.902544710503315,0.867571337376213,0.821071015991691,0.760905715107585,0.68352990903905,0.589378683355068,0.492163256501943,0.089209846996734,0.0636084242007665,0.0493121609241603,0.0428356745479661,0.0416663141437494,0.0436135236024798,0.0462668801513694,0.0482040402344261,0.050815450901279,0.0588242548950302,0.0780785444402691,0.112239640497519,0.10492552160072,0.0686498824524707,0.0508552574913108,0.0449711860305137,0.0471834888373798,0.0562663800128853,0.0702425660520129,0.0851707889486674,0.0987780959986499,0.117481447708993,0.155741316850298,0.210626531387723,0.670580741941886,0.760908907967137,0.806267830247985,0.819997679388519,0.815451046056282,0.801760187166111,0.789199038924632,0.778259458689156,0.7682603936808,0.744299998809859,0.684590806864246,0.570536105697945,0.616707844278486,0.750005108956911,0.81222858363298,0.82531356589822,0.808207084386031,0.763255530038148,0.697984443148743,0.621537616059186,0.541655697209162,0.43622383891374,0.276195626037487,0.119207211538113,0.99921706224991,0.997260398492729,0.992630171379156,0.983656075447499,0.974999901765557,0.969812818706146,0.966924553469694,0.964969533757914,0.965216890082663,0.971165288374408,0.981271084189494,0.990587156745586,0.999889417553172,0.999464758454595,0.997944793851706,0.994041806645009,0.986983992507646,0.977954292587069,0.966897512020217,0.949097874623002,0.921089496622322,0.8874974373346,0.87379972373592,0.892347547872769,-1.08011358203437,2.34354806471345,-0.134126463802389,-0.315821013896875,0.165293603999131,-1.02081008991116,-0.249260261459266,0.337687596379228,0.527115774555297,0.67350377682893,0.540951479126775,0.538020536059615,0.711507800853151,0.66431798965145,-1.694772384609,1.35558413071079,-1.43938157607231,-1.50011635635435,-0.776770656185141,-2.4841174959139,-1.52123323683885,-0.339361632957677,3.41117833418717,1.22604358992325,0.649095390126322,1.35531473739483,0.328070168472467,1.08652653884067,2244.41366231121,1.01965733713304
"17",0.840003568772379,0.863219238727557,0.874615481193677,0.874988984145008,0.867622786131479,0.857087525393845,0.847799024899643,0.842023871893413,0.838782641393959,0.834042797491203,0.822381013193407,0.80027378751247,0.941451322533898,0.94947227155599,0.950626702534042,0.946410063626684,0.939157305979494,0.932223982595493,0.929060481417634,0.930980261803357,0.93613975118131,0.940891460512079,0.941661524827203,0.935669425586562,0.17960686557974,0.128920276634467,0.0934599058177727,0.0722613736723701,0.0624340786365452,0.061857166604484,0.0651637349168214,0.0680688906184359,0.0735380518049605,0.0900049450772034,0.123871370209454,0.174940393544183,0.107222686989129,0.0748227282069463,0.0574327627720872,0.0505297323147059,0.049480542662264,0.0509147902813214,0.051849660209799,0.0512178903314429,0.0509819011840588,0.0547476989755873,0.0674451474835487,0.0953603027253596,0.377467029522257,0.54934803340939,0.658075172600247,0.709777701895839,0.72204887846988,0.711138857579186,0.694230889358511,0.68448102539149,0.672061113236676,0.631100373386245,0.534182837568696,0.373367371641339,0.601593177370255,0.728356966941954,0.790709129271123,0.809486786677385,0.807777960262271,0.799207009928761,0.79421839257768,0.798177504390289,0.804590253453406,0.798030282322748,0.758349976844486,0.654361326077238,0.999609301328061,0.997959215921605,0.992238438333425,0.978832881277583,0.961579142490425,0.951871871659071,0.947991428290652,0.947700500589069,0.954922625512477,0.972073101948591,0.987798412684937,0.996156168758383,0.999985476139478,0.999858196910491,0.999168794795723,0.996955504507125,0.993213631422149,0.99038826250175,0.989485210121718,0.990740395505431,0.994219269455355,0.997816240308543,0.999493549759638,0.999926974484858,-1.89825163482378,1.84275079632497,1.0084593519178,-0.273205029021839,0.222187292218656,0.047619953280453,0.462764299431344,0.38106719668685,0.522320019227,0.772239819726566,0.661038885401113,0.766168974438995,0.837558206140635,0.810926165862281,-2.60699855998313,0.861278327663193,-0.439718016810535,-1.68215385264336,-1.02204059789424,-1.60105365185471,-1.07466733723628,-1.12193366640063,2.93203079086001,2.57663477462997,0.91576688010182,1.9130723791477,1.71226107504842,2.13077286806635,1519.77488908535,1.01534651225434
"18",0.959961526701037,0.957900843095047,0.951650305237962,0.94268905826319,0.934284579068111,0.930683597672079,0.934550890823234,0.944858906205917,0.957584486914402,0.968642580035291,0.976037248660659,0.979598003684609,0.920746518525301,0.939379769181256,0.948676428168375,0.952664432842924,0.954801043774579,0.957926363101695,0.96365025546262,0.971189736473193,0.978150611516738,0.982655173516761,0.983963540978718,0.981379294108399,0.0678168493830338,0.0507806061849274,0.0417763750241501,0.0381764824990445,0.0380983694671872,0.0389507333205661,0.0377312824760379,0.0341404998980173,0.0305751398553613,0.0291608249951479,0.0311993954693615,0.0386224121190058,0.113478982570001,0.0714272914619088,0.050814648308154,0.0418272707035665,0.037635614566321,0.0350598334966504,0.0317331254814704,0.0271533842550369,0.0234135424406621,0.0228527089511557,0.0279555761850327,0.0440823745222073,0.753437798518622,0.811717523548892,0.839680023523414,0.846589167909182,0.83844030504358,0.834153143926311,0.840656046208345,0.858311828496442,0.877961001818022,0.889811762766289,0.887002271319485,0.868828223481639,0.588849147763903,0.744347086402044,0.816594828316901,0.842881969614176,0.854561952859708,0.864428779251549,0.877729577707117,0.897949858306603,0.914682061159333,0.917677265154626,0.902515652560986,0.85127360201096,0.999859931818233,0.999124373514396,0.996417602796715,0.99057328078255,0.984665119602663,0.982316637934001,0.98396513286446,0.988044416820936,0.993516164919553,0.997668914675574,0.999443628124236,0.999915459766625,0.999992130492021,0.999909580551888,0.999404241890224,0.997686960875087,0.995356571528861,0.99498693889659,0.995914432206842,0.997338324254572,0.998763254391952,0.999661572049232,0.999948565327752,0.99999536715517,-0.726951240906191,2.76945441068777,0.751471086130719,0.248441529749418,0.894362228364749,0.375795655453273,-0.146189934894883,0.286702481256638,0.619745887620041,0.809506460944083,0.701196306975924,0.756589610200986,0.866678271746502,0.90000728157651,-1.27277227253062,1.62789651724257,-0.787770092709279,-1.14684638177471,-0.484903658825657,-1.38254138420248,-1.78603808301751,-0.12547460499762,4.03650049166191,2.38827209626103,1.61056223760941,2.47542001059291,2.05996815511548,1.73159302477547,2787.39537715348,1.00180127619667
"19",0.84924809915485,0.850183499492191,0.836247264283338,0.80086820914704,0.745166878216475,0.680822199224663,0.621376629413824,0.573491929710581,0.53813429075257,0.514659131160619,0.502911368415325,0.502601729954235,0.805738435042543,0.837425544381934,0.854975013230603,0.839730852146986,0.780247511258936,0.682910958235243,0.5688797842799,0.454954718652379,0.353144277430721,0.276513420619523,0.231946278662265,0.21538970890825,0.229464267609453,0.187796887191932,0.150927834222367,0.127965761553591,0.127267301122675,0.146502202744054,0.169284497059109,0.186841642885201,0.202000182343465,0.222531600632359,0.253530490446061,0.292527491324236,0.298457434653586,0.234401134394097,0.17015013945561,0.133282678287963,0.140329566127774,0.18253516502264,0.22442298625862,0.249272377095991,0.261798821842616,0.272350718637409,0.287604126748006,0.307753518046798,0.168194153912934,0.310273874471287,0.43003973449837,0.488014004117548,0.461229018731961,0.371694439024764,0.284365481416375,0.222887798635203,0.181080713731048,0.14285640891342,0.0915533340034954,0.043280866937796,0.0485734367110994,0.186360522439129,0.390229165826974,0.495498894829194,0.4523478950194,0.293709508404195,0.156779588018999,0.0777020434748419,0.0338571343756234,0.0105837947650327,0.00205213081090535,0.000238389626460223,0.999669928114023,0.997731648451029,0.989730020191816,0.969365009503034,0.942213254678284,0.922369096126678,0.911294039860151,0.907575055276023,0.916019051485388,0.94002375547146,0.96952675785993,0.989741832717453,0.999975681621172,0.999696626224425,0.997645498065252,0.989501788870565,0.97453769956195,0.961075884860628,0.950855778583158,0.944254366253712,0.95158595329617,0.96881622579848,0.986284564342807,0.995998911705509,-3.59786978213611,0.709206053106458,-0.0435438544195705,-1.01053188063937,0.414254287641657,-1.01997212422867,-0.466153526292415,0.745141630981275,0.793592602207315,0.847221977110762,0.834231316654534,0.836773739191875,0.896602791992346,0.946372620407959,-4.7380357653438,-0.728008754152825,-1.61617027793812,-2.59477499533541,-1.2383535028887,-2.75454992059207,-2.30014511623973,-1.77841716481302,2.38286876533047,1.72242404891837,0.618656444952769,2.04840060824504,0.799919859005029,1.40091254218148,243.212016117201,1.04158974664418
"20",0.802981966784363,0.840029318822151,0.864703953939344,0.879674136213492,0.889167048669377,0.896301654638959,0.902467434440248,0.907451829772845,0.90979020544563,0.907096918822458,0.89629798830207,0.874592493034566,0.355349568336311,0.557548756282934,0.738449573185945,0.850448295838544,0.910554620139773,0.942732448334595,0.960256615800033,0.969433430180596,0.97302355722663,0.971457105389985,0.962286087985373,0.937965899794655,0.176609242936197,0.121143218514207,0.084120373561068,0.0646397149763533,0.0564011783354686,0.0532980719615612,0.0519986814487557,0.0525104040375131,0.0573251607089194,0.0705291983508709,0.0975510586943171,0.142412602239388,0.191523897066616,0.156505568588501,0.109072745424016,0.0766438435951948,0.0552795828798464,0.0402117053721178,0.030188900470012,0.0246480211241585,0.0235471083689957,0.0284660765586286,0.0454485259142443,0.0891302167729129,0.35926432238229,0.542360398259145,0.663424568190334,0.72456799901208,0.754172566343294,0.767661100753772,0.775402779610343,0.779761071335948,0.769766899525237,0.732878026194263,0.643368864187375,0.483276222704257,0.0615352969500796,0.242601431888864,0.494535173208308,0.667898551150876,0.771195639135984,0.838531255281902,0.88117433779356,0.904419061393297,0.909742323233754,0.893393367717631,0.835139568648236,0.674575495434082,0.994376743769786,0.987447923090174,0.978151264410864,0.970783830268389,0.96893771303515,0.971352829609017,0.975126399525652,0.980191037540405,0.986365765200801,0.992507360482054,0.996777052957828,0.998933719209938,0.771545698446492,0.840251992204127,0.912806541430679,0.960054386539686,0.98154570066387,0.99035910299586,0.994130668525952,0.996147857826959,0.997587681048353,0.998698082302704,0.999429969853905,0.999774349765053,-1.52859217931486,2.32849477847343,0.933330237255294,0.286066175756022,0.0151337299453654,1.21743194040759,-0.739411201700455,0.509408008560696,0.602706026289311,0.750048170194915,0.626216719816504,0.60696125161228,0.712862467431062,0.67516338825811,-2.50746332504934,1.21674268772365,-0.497664643415579,-0.892513098518098,-1.07656053852822,-0.157923693542732,-2.11751561558039,-0.436964187048428,3.59456817176857,2.41380653674577,1.60472933910423,1.30375700271493,2.64443147237669,0.559881634995428,1630.00387138841,1.01075043807737
"21",0.190634178534174,0.221980786933718,0.271242082550147,0.334812463311005,0.403787875122541,0.469814500262293,0.528539998449858,0.578005365861311,0.61598169402423,0.639318235601845,0.645851460951405,0.6369553431017,0.0696936348613823,0.0781648248803536,0.103995146728187,0.155683397505658,0.23876525854279,0.348238707189878,0.469988897930743,0.587948959387874,0.686214456323175,0.753189478019877,0.787138874445948,0.793300551136532,0.185378525436484,0.158255825705967,0.137099801151724,0.127531441188456,0.12974670856713,0.135296723265973,0.138186729413457,0.14027324545126,0.148772195663721,0.170259319876459,0.205901756489019,0.251028856885182,0.140421252046486,0.123796151970045,0.119525130407807,0.129951509021778,0.151966995568857,0.173554267282661,0.182292472714729,0.176952087858033,0.168170438119828,0.16774757509522,0.183000301545247,0.216666406170486,0.00904568336230328,0.0298043192377331,0.0726135456767242,0.130245104858563,0.185203623975964,0.231224983975952,0.274251202697907,0.311359332586409,0.32941304211111,0.309312693735595,0.243024317346041,0.15032139652928,0.000140313048904146,0.0009995976791553,0.00517716951738895,0.0185840065862371,0.0467168787525101,0.0937517421345353,0.161913767702881,0.252952417019154,0.337925862212888,0.383667959079322,0.359099940910963,0.253683062641843,0.710590611514489,0.634238891520077,0.59939328844699,0.621445416020062,0.683221611577803,0.749889269749744,0.80260267408497,0.848878885804087,0.894736502742365,0.940545254951541,0.973199401229068,0.990289457649452,0.52144925881024,0.442511485159269,0.438017821825791,0.506052398453165,0.632818751844337,0.753020412476689,0.844984734462464,0.908945578917664,0.954514018035013,0.983799859202992,0.995976691680592,0.999277235159427,-3.21606653622656,0.00507205144398493,-0.419019504915465,0.919723400721987,-0.222967568708875,1.19704737409772,-0.0116247847422051,0.589224896665604,0.595709673139532,0.74641881021187,0.557514465353479,0.597950364470834,0.777788707183895,0.770776715762784,-4.09614955290136,-1.07971031231905,-1.84417498149075,-0.104522552389273,-1.33998792126927,-0.276295824957814,-1.51022291924712,-1.62529168778252,1.25501565827019,1.09481172799151,2.09647863984902,1.00668623460732,2.76124055073758,1.53500406013227,249.512416765039,1.01174963492752
