"","psi.pred[1, 1].mean","psi.pred[1, 2].mean","psi.pred[1, 3].mean","psi.pred[1, 4].mean","psi.pred[1, 5].mean","psi.pred[1, 6].mean","psi.pred[1, 7].mean","psi.pred[1, 8].mean","psi.pred[1, 9].mean","psi.pred[1, 10].mean","psi.pred[1, 11].mean","psi.pred[1, 12].mean","psi.pred[2, 1].mean","psi.pred[2, 2].mean","psi.pred[2, 3].mean","psi.pred[2, 4].mean","psi.pred[2, 5].mean","psi.pred[2, 6].mean","psi.pred[2, 7].mean","psi.pred[2, 8].mean","psi.pred[2, 9].mean","psi.pred[2, 10].mean","psi.pred[2, 11].mean","psi.pred[2, 12].mean","psi.pred[1, 1].sd","psi.pred[1, 2].sd","psi.pred[1, 3].sd","psi.pred[1, 4].sd","psi.pred[1, 5].sd","psi.pred[1, 6].sd","psi.pred[1, 7].sd","psi.pred[1, 8].sd","psi.pred[1, 9].sd","psi.pred[1, 10].sd","psi.pred[1, 11].sd","psi.pred[1, 12].sd","psi.pred[2, 1].sd","psi.pred[2, 2].sd","psi.pred[2, 3].sd","psi.pred[2, 4].sd","psi.pred[2, 5].sd","psi.pred[2, 6].sd","psi.pred[2, 7].sd","psi.pred[2, 8].sd","psi.pred[2, 9].sd","psi.pred[2, 10].sd","psi.pred[2, 11].sd","psi.pred[2, 12].sd","psi.pred[1, 1].LCI","psi.pred[1, 2].LCI","psi.pred[1, 3].LCI","psi.pred[1, 4].LCI","psi.pred[1, 5].LCI","psi.pred[1, 6].LCI","psi.pred[1, 7].LCI","psi.pred[1, 8].LCI","psi.pred[1, 9].LCI","psi.pred[1, 10].LCI","psi.pred[1, 11].LCI","psi.pred[1, 12].LCI","psi.pred[2, 1].LCI","psi.pred[2, 2].LCI","psi.pred[2, 3].LCI","psi.pred[2, 4].LCI","psi.pred[2, 5].LCI","psi.pred[2, 6].LCI","psi.pred[2, 7].LCI","psi.pred[2, 8].LCI","psi.pred[2, 9].LCI","psi.pred[2, 10].LCI","psi.pred[2, 11].LCI","psi.pred[2, 12].LCI","psi.pred[1, 1].UCI","psi.pred[1, 2].UCI","psi.pred[1, 3].UCI","psi.pred[1, 4].UCI","psi.pred[1, 5].UCI","psi.pred[1, 6].UCI","psi.pred[1, 7].UCI","psi.pred[1, 8].UCI","psi.pred[1, 9].UCI","psi.pred[1, 10].UCI","psi.pred[1, 11].UCI","psi.pred[1, 12].UCI","psi.pred[2, 1].UCI","psi.pred[2, 2].UCI","psi.pred[2, 3].UCI","psi.pred[2, 4].UCI","psi.pred[2, 5].UCI","psi.pred[2, 6].UCI","psi.pred[2, 7].UCI","psi.pred[2, 8].UCI","psi.pred[2, 9].UCI","psi.pred[2, 10].UCI","psi.pred[2, 11].UCI","psi.pred[2, 12].UCI","int.p.mean","int.psi.mean","beta.year.mean","beta.year2.mean","int.p.sd","int.psi.sd","beta.year.sd","beta.year2.sd","int.p.LCI","int.psi.LCI","beta.year.LCI","beta.year2.LCI","int.p.UCI","int.psi.UCI","beta.year.UCI","beta.year2.UCI","WAIC","R.hat"
"11",0.960018861315044,0.955743914056101,0.944969574651138,0.926474606399245,0.901260730400785,0.874567358190357,0.854084828534396,0.845262077570858,0.848502946506695,0.859631436818728,0.872574374257316,0.882326412828845,0.960018861315044,0.955743914056101,0.944969574651138,0.926474606399245,0.901260730400785,0.874567358190357,0.854084828534396,0.845262077570858,0.848502946506695,0.859631436818728,0.872574374257316,0.882326412828845,0.0662916224787616,0.0537483259786406,0.0471769275682518,0.0448880431617898,0.0481063461520151,0.0573092673195292,0.0673931130832792,0.0740876338691207,0.0785934838536847,0.0848964682804727,0.0964685749063093,0.115687484309305,0.0662916224787616,0.0537483259786406,0.0471769275682518,0.0448880431617898,0.0481063461520151,0.0573092673195292,0.0673931130832792,0.0740876338691207,0.0785934838536847,0.0848964682804727,0.0964685749063093,0.115687484309305,0.755326621089764,0.801156145588616,0.822439911985983,0.817263268996968,0.787920110399506,0.740985526174283,0.700041127674357,0.676681542133869,0.671951991596506,0.669258135959075,0.644410098781089,0.581539286691734,0.755326621089764,0.801156145588616,0.822439911985983,0.817263268996968,0.787920110399506,0.740985526174283,0.700041127674357,0.676681542133869,0.671951991596506,0.669258135959075,0.644410098781089,0.581539286691734,0.999883973412127,0.99916128114597,0.995873156146565,0.986604295099238,0.972407696002336,0.961968784941063,0.958290550853489,0.960487246594564,0.970183918581314,0.984328348235398,0.994909144026882,0.998887524712869,0.999883973412127,0.99916128114597,0.995873156146565,0.986604295099238,0.972407696002336,0.961968784941063,0.958290550853489,0.960487246594564,0.970183918581314,0.984328348235398,0.994909144026882,0.998887524712869,-2.2369287757954,1.95080693363752,-0.616897714924654,0.73872762346473,0.325698448947612,0.566330363730404,0.687653563436687,0.736221717970689,-2.82868585446384,0.937437039410674,-1.98700690678116,-0.516716980371917,-1.54170873488496,3.16487356853281,0.71388974861779,2.3465041552605,1301.0923950182,1.00262042481236
"12",0.358529528100919,0.408594471118901,0.443138716871559,0.451518474276498,0.429994911780204,0.379411254462053,0.304826887320022,0.218812914307989,0.140443245862914,0.0837623420188263,0.0497012524167864,0.0316219538829567,0.358529528100919,0.408594471118901,0.443138716871559,0.451518474276498,0.429994911780204,0.379411254462053,0.304826887320022,0.218812914307989,0.140443245862914,0.0837623420188263,0.0497012524167864,0.0316219538829567,0.241353106210342,0.204071436327144,0.172556297033649,0.154041203510552,0.145384794757473,0.138285899718877,0.126575778690128,0.109815205812636,0.0920587295975915,0.0769459676822783,0.0667403791663016,0.0628359556876523,0.241353106210342,0.204071436327144,0.172556297033649,0.154041203510552,0.145384794757473,0.138285899718877,0.126575778690128,0.109815205812636,0.0920587295975915,0.0769459676822783,0.0667403791663016,0.0628359556876523,0.0529417498886131,0.118305851155208,0.183406507175393,0.209824708960952,0.199163621871531,0.165127770188582,0.120020324010836,0.0702030849868441,0.0296461068481768,0.00857106055068654,0.00166206577421195,0.00022914741703493,0.0529417498886131,0.118305851155208,0.183406507175393,0.209824708960952,0.199163621871531,0.165127770188582,0.120020324010836,0.0702030849868441,0.0296461068481768,0.00857106055068654,0.00166206577421195,0.00022914741703493,0.938898794841247,0.902523828563082,0.855998895372313,0.807766819267113,0.763727929055578,0.70067711262962,0.607856639921008,0.493299414073967,0.376038574270301,0.288911738522308,0.233160161266039,0.201340363301839,0.938898794841247,0.902523828563082,0.855998895372313,0.807766819267113,0.763727929055578,0.70067711262962,0.607856639921008,0.493299414073967,0.376038574270301,0.288911738522308,0.233160161266039,0.201340363301839,-2.81398928523798,-0.691925520018624,-1.30082799987269,-0.849069076437272,0.689184129328771,0.620941642815434,0.57195866392235,0.590461992213236,-3.99872829223722,-1.79037349018095,-2.50944134143426,-1.98921364501249,-1.13851578911999,0.66174913655065,-0.277001002395268,0.338219475672317,174.371534817239,1.00808127775139
"13",0.901875394474894,0.889654648730089,0.868858018519889,0.839645905489136,0.803559907267216,0.763492072763059,0.722622085917366,0.683172391969318,0.646043992141032,0.61132560144011,0.579262578507616,0.551092544172825,0.901875394474894,0.889654648730089,0.868858018519889,0.839645905489136,0.803559907267216,0.763492072763059,0.722622085917366,0.683172391969318,0.646043992141032,0.61132560144011,0.579262578507616,0.551092544172825,0.091109111312037,0.0774841478415652,0.0703994321925907,0.0689448389547828,0.0724362398393248,0.0787842238406149,0.084426832839811,0.087451685791909,0.0913277497255658,0.105791853105487,0.138314883168508,0.184629108161652,0.091109111312037,0.0774841478415652,0.0703994321925907,0.0689448389547828,0.0724362398393248,0.0787842238406149,0.084426832839811,0.087451685791909,0.0913277497255658,0.105791853105487,0.138314883168508,0.184629108161652,0.660801026062573,0.704566759773346,0.711735517794732,0.690809440634727,0.647848647506217,0.595339757289522,0.546574337753944,0.504071111747097,0.465527055549057,0.411120212377757,0.324864517609045,0.218366746671362,0.660801026062573,0.704566759773346,0.711735517794732,0.690809440634727,0.647848647506217,0.595339757289522,0.546574337753944,0.504071111747097,0.465527055549057,0.411120212377757,0.324864517609045,0.218366746671362,0.997017038477288,0.990772622291942,0.977010671118015,0.954218148955559,0.927324743749796,0.901524497410194,0.874419982755059,0.845903164452663,0.822100386557589,0.827410734729197,0.867673761346176,0.919577790382899,0.997017038477288,0.990772622291942,0.977010671118015,0.954218148955559,0.927324743749796,0.901524497410194,0.874419982755059,0.845903164452663,0.822100386557589,0.827410734729197,0.867673761346176,0.919577790382899,-2.30823143692676,1.1103806930564,-0.814623538173598,0.172899514694544,0.339184344803395,0.45421390821761,0.446306417732732,0.454200663564888,-2.91551768853527,0.28046040260759,-1.78986975829965,-0.635631713924565,-1.55473839239862,2.0777271684326,-0.0137913032658133,1.17146740678048,986.51442853743,1.00145324856953
"14",0.874785069216051,0.825070447794304,0.756645765161257,0.679511931660464,0.614427972185104,0.579561042425378,0.582399535035618,0.623357300105219,0.695512858128988,0.779198472864081,0.850391762171805,0.898737334551196,0.874785069216051,0.825070447794304,0.756645765161257,0.679511931660464,0.614427972185104,0.579561042425378,0.582399535035618,0.623357300105219,0.695512858128988,0.779198472864081,0.850391762171805,0.898737334551196,0.149625294740101,0.151917690612971,0.151983312587561,0.148670591101398,0.146423803631509,0.146232978225038,0.143757817386557,0.137305815721651,0.130954284676954,0.128505055030621,0.126192932451865,0.12280531775876,0.149625294740101,0.151917690612971,0.151983312587561,0.148670591101398,0.146423803631509,0.146232978225038,0.143757817386557,0.137305815721651,0.130954284676954,0.128505055030621,0.126192932451865,0.12280531775876,0.459234429073777,0.455588752240869,0.429175824225092,0.380230940143883,0.33394653499704,0.308564531378645,0.315014123878555,0.360178807034317,0.42790510645997,0.490368070872545,0.532207251214781,0.547454982363462,0.459234429073777,0.455588752240869,0.429175824225092,0.380230940143883,0.33394653499704,0.308564531378645,0.315014123878555,0.360178807034317,0.42790510645997,0.490368070872545,0.532207251214781,0.547454982363462,0.999290621668492,0.99466112188789,0.97480789243855,0.931778068979426,0.886167826406928,0.861203436617695,0.860849942778612,0.882547797982394,0.924398998720427,0.968798125377682,0.992421087332536,0.998845313725978,0.999290621668492,0.99466112188789,0.97480789243855,0.931778068979426,0.886167826406928,0.861203436617695,0.860849942778612,0.882547797982394,0.924398998720427,0.968798125377682,0.992421087332536,0.998845313725978,-3.01119052031988,0.34537831904131,0.0424393928347,1.13657974514358,0.749745082959879,0.66618489695551,0.609131691239009,0.72901781567176,-4.05126590763147,-0.815429320598806,-1.21305387897541,-0.139662842153265,-1.11519874570848,1.79631542336894,1.22832396683572,2.68215655180143,414.617694731264,1.02833551858416
"15",0.241387286242068,0.378539822951818,0.528015861708245,0.641528707659076,0.701819994646062,0.71593690322172,0.688443408428801,0.613835830846198,0.485143496675604,0.321767156560219,0.178094300446996,0.0883227365443302,0.241387286242068,0.378539822951818,0.528015861708245,0.641528707659076,0.701819994646062,0.71593690322172,0.688443408428801,0.613835830846198,0.485143496675604,0.321767156560219,0.178094300446996,0.0883227365443302,0.211651164802774,0.200036406180816,0.165300251452717,0.132177712445423,0.116258267331602,0.113795873327878,0.119737613840909,0.131898410263369,0.147032020409891,0.153027300074016,0.137344012391441,0.109929240736412,0.211651164802774,0.200036406180816,0.165300251452717,0.132177712445423,0.116258267331602,0.113795873327878,0.119737613840909,0.131898410263369,0.147032020409891,0.153027300074016,0.137344012391441,0.109929240736412,0.0151074929201751,0.0774756509448408,0.218014028628714,0.367293632925418,0.448305459150524,0.4637164831786,0.429755424925264,0.343660869930928,0.209352267334049,0.0779899776678816,0.0171460982811689,0.00221977317445261,0.0151074929201751,0.0774756509448408,0.218014028628714,0.367293632925418,0.448305459150524,0.4637164831786,0.429755424925264,0.343660869930928,0.209352267334049,0.0779899776678816,0.0171460982811689,0.00221977317445261,0.815070861842468,0.834500078969464,0.85332098811874,0.876326232218283,0.894486121814344,0.900047195365417,0.887085647144198,0.846616435342319,0.767104020818254,0.659248655157164,0.530872647721961,0.40343471709624,0.815070861842468,0.834500078969464,0.85332098811874,0.876326232218283,0.894486121814344,0.900047195365417,0.887085647144198,0.846616435342319,0.767104020818254,0.659248655157164,0.530872647721961,0.40343471709624,-1.85775187824006,0.953769510745696,-0.506617433062855,-1.38891794350563,1.0518471472914,0.598795815256451,0.526020051282576,0.588725689058338,-3.75120414382935,-0.189973566521921,-1.59001667575783,-2.56049207409786,0.311414041156825,2.15806151670965,0.484759285686202,-0.251282771162876,260.45452538687,1.02970822676999
"16",0.912756762526431,0.923801669244707,0.926858404762457,0.923905037396317,0.91618134645873,0.904467469614706,0.889246217716192,0.870483990404347,0.847144226216776,0.816712233719628,0.775300948892027,0.719856828670761,0.912756762526431,0.923801669244707,0.926858404762457,0.923905037396317,0.91618134645873,0.904467469614706,0.889246217716192,0.870483990404347,0.847144226216776,0.816712233719628,0.775300948892027,0.719856828670761,0.0831385422562827,0.0564537080602879,0.0422427528103619,0.036184907361392,0.0357612935845393,0.0391722874348389,0.0443757587709113,0.049519595319339,0.0546665619478662,0.064683611242933,0.0901377963220246,0.13783407864628,0.0831385422562827,0.0564537080602879,0.0422427528103619,0.036184907361392,0.0357612935845393,0.0391722874348389,0.0443757587709113,0.049519595319339,0.0546665619478662,0.064683611242933,0.0901377963220246,0.13783407864628,0.694201638061181,0.784918307320611,0.828211932413298,0.841386916970476,0.832712177331642,0.813133125443803,0.78604186353729,0.755659363594958,0.723446509524339,0.674899901396297,0.581959600164332,0.420552040583191,0.694201638061181,0.784918307320611,0.828211932413298,0.841386916970476,0.832712177331642,0.813133125443803,0.78604186353729,0.755659363594958,0.723446509524339,0.674899901396297,0.581959600164332,0.420552040583191,0.998297812329323,0.995408048802623,0.989588571235307,0.98036996095835,0.970829423406271,0.964069113248375,0.957071615540962,0.94776161670009,0.935936573500435,0.925918780964768,0.927998704388493,0.941468443575248,0.998297812329323,0.995408048802623,0.989588571235307,0.98036996095835,0.970829423406271,0.964069113248375,0.957071615540962,0.94776161670009,0.935936573500435,0.925918780964768,0.927998704388493,0.941468443575248,-1.07229406663859,2.24980539646898,-0.608850133344609,-0.106900501800193,0.327874805197542,0.464002015241189,0.462098330705547,0.453805977613743,-1.69547824032206,1.38680080016962,-1.67233039308359,-0.906781388444737,-0.407807253780758,3.2009704578471,0.180091114024446,0.885203677846363,2245.73848858738,1.00870568076048
"17",0.884784181860137,0.897286274938998,0.901156797115041,0.897907437310972,0.890166014431539,0.881485820330098,0.875450950619842,0.874071015937622,0.876784249840102,0.880625184469888,0.88138448724394,0.875236544426826,0.884784181860137,0.897286274938998,0.901156797115041,0.897907437310972,0.890166014431539,0.881485820330098,0.875450950619842,0.874071015937622,0.876784249840102,0.880625184469888,0.88138448724394,0.875236544426826,0.132716883106615,0.095782424725308,0.0718727216154696,0.0575919845409557,0.0507859666350542,0.0502105667782873,0.0520646160624754,0.0527909118389075,0.0537386744211365,0.0605999035237354,0.0787867395884116,0.111030137269017,0.132716883106615,0.095782424725308,0.0718727216154696,0.0575919845409557,0.0507859666350542,0.0502105667782873,0.0520646160624754,0.0527909118389075,0.0537386744211365,0.0605999035237354,0.0787867395884116,0.111030137269017,0.531551944811806,0.660305092655285,0.734128852716876,0.766305192965337,0.77264184289332,0.766136008326314,0.754818042798592,0.752097906034528,0.75366999827578,0.742275111130592,0.69301697532207,0.59096185569694,0.531551944811806,0.660305092655285,0.734128852716876,0.766305192965337,0.77264184289332,0.766136008326314,0.754818042798592,0.752097906034528,0.75366999827578,0.742275111130592,0.69301697532207,0.59096185569694,0.999622292918332,0.998173364156702,0.993349403461762,0.982337973752556,0.968476008776829,0.959504194429604,0.956431378587204,0.957465491859825,0.963317597808888,0.976141838382205,0.989306193655421,0.996437952222373,0.999622292918332,0.998173364156702,0.993349403461762,0.982337973752556,0.968476008776829,0.959504194429604,0.956431378587204,0.957465491859825,0.963317597808888,0.976141838382205,0.989306193655421,0.996437952222373,-1.90682407142912,2.06285749040124,-0.213229783519146,0.311416423593802,0.357996773870399,0.498982908964852,0.636769934408309,0.684469067179409,-2.57656211041457,1.15868479119179,-1.6082586616615,-0.813063280814213,-1.12966123193632,3.12068645426928,0.910415917418682,1.832836787343,1519.42603975665,1.00942567530844
"18",0.946007008867027,0.947153133717388,0.944717923052583,0.940517970869023,0.937164426642547,0.937514575911819,0.943100325286893,0.952862873439923,0.963783201367807,0.972970082425135,0.979089673129153,0.982082715827953,0.946007008867027,0.947153133717388,0.944717923052583,0.940517970869023,0.937164426642547,0.937514575911819,0.943100325286893,0.952862873439923,0.963783201367807,0.972970082425135,0.979089673129153,0.982082715827953,0.0697822745395426,0.0510921572632487,0.0405585443584261,0.0350684927537927,0.0329791436898368,0.0324482480216448,0.0308301499306771,0.0274320662534765,0.0241212990022619,0.0227273419706224,0.024106442071596,0.0295484373641477,0.0697822745395426,0.0510921572632487,0.0405585443584261,0.0350684927537927,0.0329791436898368,0.0324482480216448,0.0308301499306771,0.0274320662534765,0.0241212990022619,0.0227273419706224,0.024106442071596,0.0295484373641477,0.743838610629586,0.812889943549849,0.845897798002422,0.856533184353114,0.857263987763945,0.858457763200421,0.867339696336112,0.884487026868518,0.902228296580068,0.912947544354432,0.911254461881102,0.898127941248539,0.743838610629586,0.812889943549849,0.845897798002422,0.856533184353114,0.857263987763945,0.858457763200421,0.867339696336112,0.884487026868518,0.902228296580068,0.912947544354432,0.911254461881102,0.898127941248539,0.999825295578795,0.998995223875666,0.996069907521157,0.989750687433311,0.983716734476405,0.982533357913021,0.984777805628255,0.988841364670156,0.993721844173382,0.997547865479272,0.99937321514768,0.99989261965302,0.999825295578795,0.998995223875666,0.996069907521157,0.989750687433311,0.983716734476405,0.982533357913021,0.984777805628255,0.988841364670156,0.993721844173382,0.997547865479272,0.99937321514768,0.99989261965302,-0.713703724090264,2.88369503044728,0.396171807876029,0.718609442398085,0.286033076000232,0.576269311332435,0.676196289730093,0.7374294671466,-1.26352669377052,1.82577267345133,-1.01897614824344,-0.511699405687914,-0.144466134291568,4.08370092996144,1.7010295428586,2.3683624175445,2786.83028409027,1.02922051311057
"19",0.856980349533794,0.861848187928143,0.851059121112674,0.816406008701424,0.757169833692431,0.685066462459044,0.615732572770317,0.557358457581236,0.511290132897672,0.477177143327687,0.455804796682132,0.448294075490297,0.856980349533794,0.861848187928143,0.851059121112674,0.816406008701424,0.757169833692431,0.685066462459044,0.615732572770317,0.557358457581236,0.511290132897672,0.477177143327687,0.455804796682132,0.448294075490297,0.227805114253175,0.182960527903972,0.143142657332459,0.117915800434716,0.117342922148759,0.141088755882095,0.169647727904202,0.192418962998022,0.212350304477944,0.236579442190602,0.268987212747077,0.306721784994772,0.227805114253175,0.182960527903972,0.143142657332459,0.117915800434716,0.117342922148759,0.141088755882095,0.169647727904202,0.192418962998022,0.212350304477944,0.236579442190602,0.268987212747077,0.306721784994772,0.180564434992169,0.329878915294154,0.455557181788037,0.520522692796055,0.492096043198023,0.388281844421598,0.284556325647393,0.210463318170332,0.161438558699061,0.117396053035821,0.0691131504725936,0.0300436049076137,0.180564434992169,0.329878915294154,0.455557181788037,0.520522692796055,0.492096043198023,0.388281844421598,0.284556325647393,0.210463318170332,0.161438558699061,0.117396053035821,0.0691131504725936,0.0300436049076137,0.999731060845262,0.998006846534536,0.989983269356753,0.968668047895625,0.939090686929009,0.918679098307523,0.907354569337776,0.906428732931257,0.920075967550513,0.951082807782569,0.978082233086846,0.993000857641175,0.999731060845262,0.998006846534536,0.989983269356753,0.968668047895625,0.939090686929009,0.918679098307523,0.907354569337776,0.906428732931257,0.920075967550513,0.951082807782569,0.978082233086846,0.993000857641175,-3.68490884257817,0.704123898757937,-1.16240179643402,0.394953846904183,0.682848997839479,0.779356695623554,0.845997441472907,0.879097919018961,-4.79899195676744,-0.69559924147301,-2.75532346713772,-1.27667414534148,-2.08978083068544,2.32686135126581,0.51360431140014,2.09535596351182,244.063077505318,1.00929562449726
"20",0.554628748977746,0.681220808576552,0.77783883623197,0.842082427557786,0.883266525425182,0.909836066031981,0.926903328047027,0.937131253213573,0.94158189298027,0.939959916299563,0.9302452796064,0.908140624926253,0.554628748977746,0.681220808576552,0.77783883623197,0.842082427557786,0.883266525425182,0.909836066031981,0.926903328047027,0.937131253213573,0.94158189298027,0.939959916299563,0.9302452796064,0.908140624926253,0.165658337210304,0.111465412237813,0.0755587578736074,0.0585238133625376,0.0489557357352208,0.041593982455962,0.0358959736353879,0.0327387014970748,0.033533965021718,0.0405834348918637,0.0584121493369659,0.0946974676452593,0.165658337210304,0.111465412237813,0.0755587578736074,0.0585238133625376,0.0489557357352208,0.041593982455962,0.0358959736353879,0.0327387014970748,0.033533965021718,0.0405834348918637,0.0584121493369659,0.0946974676452593,0.23427488514062,0.445192009099399,0.61188879770865,0.709997197157794,0.769142359569549,0.811275340248879,0.841360874081836,0.858603951342676,0.859973984629139,0.839125820547571,0.77893421353526,0.650586406574594,0.23427488514062,0.445192009099399,0.61188879770865,0.709997197157794,0.769142359569549,0.811275340248879,0.841360874081836,0.858603951342676,0.859973984629139,0.839125820547571,0.77893421353526,0.650586406574594,0.861160086831323,0.875213628727023,0.905276206093275,0.937124554918599,0.958638836925432,0.971027304710312,0.97837056430463,0.983358800158882,0.988012332609692,0.992437467112902,0.995778250433444,0.997849653641408,0.861160086831323,0.875213628727023,0.905276206093275,0.937124554918599,0.958638836925432,0.971027304710312,0.97837056430463,0.983358800158882,0.988012332609692,0.992437467112902,0.995778250433444,0.997849653641408,-1.5295914919993,2.54836099271192,0.874829690991177,-0.413543001087823,0.488210784765923,0.536600325557958,0.483966926045197,0.43907878086049,-2.41715810070836,1.57008665334779,0.0339573310132124,-1.24070178699392,-0.499899146659958,3.66511558509954,1.93828047257782,0.478121700980707,1630.48948370282,1.02862909371984
"21",0.126436397583352,0.158719575906815,0.209686742624275,0.277909853826838,0.355741145388411,0.433772140350508,0.505726307478524,0.568344996344075,0.618966532179951,0.654410518244525,0.672048200834668,0.671670429746572,0.126436397583352,0.158719575906815,0.209686742624275,0.277909853826838,0.355741145388411,0.433772140350508,0.505726307478524,0.568344996344075,0.618966532179951,0.654410518244525,0.672048200834668,0.671670429746572,0.130109727370171,0.115756038361445,0.108533484499071,0.110940001044892,0.120953744938762,0.130131911949179,0.133170129712121,0.131951579691788,0.133551201083491,0.145466351034599,0.171487704768181,0.211000730441743,0.130109727370171,0.115756038361445,0.108533484499071,0.110940001044892,0.120953744938762,0.130131911949179,0.133170129712121,0.131951579691788,0.133551201083491,0.145466351034599,0.171487704768181,0.211000730441743,0.00707205836202071,0.0233030234719199,0.0582787369293371,0.108190219061283,0.160534588958396,0.211349068018106,0.266610621776543,0.322286167629728,0.365700144078884,0.376735225837138,0.337521315052229,0.249195005992807,0.00707205836202071,0.0233030234719199,0.0582787369293371,0.108190219061283,0.160534588958396,0.211349068018106,0.266610621776543,0.322286167629728,0.365700144078884,0.376735225837138,0.337521315052229,0.249195005992807,0.48701301121541,0.453485510867996,0.469085690817419,0.535483844006434,0.629301065479968,0.715985714123537,0.778966984244453,0.827577266214356,0.874866321310632,0.924563675977782,0.965146595083001,0.986402069321285,0.48701301121541,0.453485510867996,0.469085690817419,0.535483844006434,0.629301065479968,0.715985714123537,0.778966984244453,0.827577266214356,0.874866321310632,0.924563675977782,0.965146595083001,0.986402069321285,-3.26470599302883,-0.121549731924343,1.12328191751427,-0.251243173929304,0.494876520568494,0.572315280361285,0.485810011716178,0.528632778693475,-4.07365699285728,-1.15668600796107,0.252589145865582,-1.26098400645586,-2.09601583300033,1.09730687685656,2.15879611631047,0.82602771469133,248.776409812879,1.00448969147245
"22",0.948456410230839,0.933200118269137,0.908986448533089,0.876141401254027,0.840240732869118,0.811731687899469,0.800144542526635,0.808682923779942,0.833232728277464,0.864801884499075,0.894377605555654,0.916922753230915,0.948456410230839,0.933200118269137,0.908986448533089,0.876141401254027,0.840240732869118,0.811731687899469,0.800144542526635,0.808682923779942,0.833232728277464,0.864801884499075,0.894377605555654,0.916922753230915,0.0756759233467509,0.0700815619568621,0.0677936337120521,0.0674041325242839,0.0702212346912049,0.0771950381824274,0.0845243722770165,0.0890774245252892,0.0915693450749053,0.09352251398984,0.0960515552057828,0.100815342820004,0.0756759233467509,0.0700815619568621,0.0677936337120521,0.0674041325242839,0.0702212346912049,0.0771950381824274,0.0845243722770165,0.0890774245252892,0.0915693450749053,0.09352251398984,0.0960515552057828,0.100815342820004,0.722280680995237,0.741768811531852,0.742646431729173,0.721714739615707,0.684855151933758,0.643122723857117,0.614709600924457,0.609204726639555,0.623437830065097,0.641331747345425,0.647699938176877,0.63127004433564,0.722280680995237,0.741768811531852,0.742646431729173,0.721714739615707,0.684855151933758,0.643122723857117,0.614709600924457,0.609204726639555,0.623437830065097,0.641331747345425,0.647699938176877,0.63127004433564,0.999756470527509,0.998274399815162,0.992012756278574,0.975386150575019,0.952445165300961,0.939411073445131,0.938305272531019,0.948425929683328,0.96837773146806,0.986997423306753,0.996403737716116,0.99935088750507,0.999756470527509,0.998274399815162,0.992012756278574,0.975386150575019,0.952445165300961,0.939411073445131,0.938305272531019,0.948425929683328,0.96837773146806,0.986997423306753,0.996403737716116,0.99935088750507,-2.4020453905278,1.49719084960152,-0.249153057337775,0.944662341727558,0.404856705681199,0.556629358415777,0.688788928845925,0.686035800100314,-3.13165010496716,0.516066731713278,-1.64541452416978,-0.250706296340308,-1.46209687131011,2.70180667883278,1.10610408467292,2.42126876568385,1065.15365560112,1.02866320217535
"23",0.915186677129008,0.913197926677679,0.904406808637727,0.889956365395595,0.873128793092387,0.859065314276762,0.852319940521,0.854241574598386,0.86235434072615,0.871924775182578,0.878468125204207,0.879372782267871,0.915186677129008,0.913197926677679,0.904406808637727,0.889956365395595,0.873128793092387,0.859065314276762,0.852319940521,0.854241574598386,0.86235434072615,0.871924775182578,0.878468125204207,0.879372782267871,0.105831758903462,0.0849165518567744,0.0724463148877702,0.0662569146741192,0.0657416961431968,0.0695025053423292,0.0741103293152318,0.0782980225212219,0.0841923639745859,0.0945130421817523,0.111689541875502,0.137721502890008,0.105831758903462,0.0849165518567744,0.0724463148877702,0.0662569146741192,0.0657416961431968,0.0695025053423292,0.0741103293152318,0.0782980225212219,0.0841923639745859,0.0945130421817523,0.111689541875502,0.137721502890008,0.622193851885249,0.694809126882948,0.730509683299305,0.73440727133875,0.719984601967013,0.696705507410796,0.679583411232245,0.672084871020109,0.665509783095422,0.649434155713022,0.600128692552343,0.506837478364873,0.622193851885249,0.694809126882948,0.730509683299305,0.73440727133875,0.719984601967013,0.696705507410796,0.679583411232245,0.672084871020109,0.665509783095422,0.649434155713022,0.600128692552343,0.506837478364873,0.999703626153683,0.998321007885009,0.993335766496519,0.982510793387285,0.96931270562583,0.962161811056923,0.961713621448959,0.96745401405038,0.979306830770146,0.990970086578025,0.997316164231066,0.999455088974044,0.999703626153683,0.998321007885009,0.993335766496519,0.982510793387285,0.96931270562583,0.962161811056923,0.961713621448959,0.96745401405038,0.979306830770146,0.990970086578025,0.997316164231066,0.999455088974044,-2.95757187979052,1.89838148609968,-0.178999339313404,0.57363164837362,0.321414707030321,0.618667785337747,0.717073956885209,0.74162884364075,-3.4871889543162,0.788371306346111,-1.62968465412125,-0.641244401869861,-2.2142599809239,3.20545917300244,1.2537318218345,2.23379915498532,751.661378467846,1.02098113639765
